gaussian_0_normalization, gaussian_0_sigma,gaussian_0_centre,gaussian_1_normalization, gaussian_1_sigma,gaussian_1_centre,     log_likelihood,             log_prior,       log_posterior,                 weight
      167961.77787425296, 1.52505719434101,29.50008420113531,       1504.316520191813,15.78087263113266,77.08172273325559,-1630775944061.7761, 0.0006707074536046948, -1630775944061.7754,                    0.0
  2.2942537716458083e-06, 11.1257182557402,19.78864570588596,       671015.3855475348,14.35898972706195,97.79776077199261,-1566248117759.6118,     435871.5728670495,  -1566247681888.039,                    0.0
       7994.127866616093,23.79783237562368,43.11697034086212,      514174.69203415967,18.71254331950848,62.36028449156346,-1270210033359.5896,0.00012703668377629003, -1270210033359.5894,                    0.0
       257874.6127719704,  4.8293968956647,15.06368621172003,   0.0017588528836885015,  7.9916265904167,59.92626957629599, -1213855523750.981,     568.5523878060044, -1213855523182.4285,                    0.0
       468908.6924359382, 12.1280168271878, 3.18716919132872,      19666.681051525677,22.26176784313578, 70.1732613172876,-1069300970489.2562,5.2980031786459116e-05, -1069300970489.2562,                    0.0
      101544.81358909764,  0.9554377834862, 27.4573357644375,       35.63004653859591,22.08651244018673,61.90686852760512, -951174615765.7562,   0.02807604752745655,  -951174615765.7281,                    0.0
      344.12995375770225, 3.23919446465894, 20.5554929982233,      480774.75328191655,16.88805141344106,95.29257566190772, -769475988316.9445,   0.00290795895897613,  -769475988316.9415,                    0.0
   2.159351427497851e-05,17.95070268983102,17.79502883471708,      149359.32543327293, 2.60538244754189,95.70168937813656, -740902475367.7202,     46310.20163787441,  -740902429057.5186,                    0.0
      32064.036180266077, 0.25464434221983,10.07520092853143,      1.3047983583671365,  3.1533542916583,54.79721380923051, -722709474778.2169,    0.7664331328306841,  -722709474777.4504,                    0.0
       57.63690355381147, 7.83212898903263,18.27719288081994,       306519.9104086094,13.39452986406239,71.68212997335911, -617326021837.7303,  0.017353257630785435,   -617326021837.713,                    0.0
     0.05496647778691553,12.89031065535033,13.51683292706738,       474778.3245572847,24.86037664869534,93.64261354611496, -503986784122.3746,    18.192908769769755, -503986784104.18164,                    0.0
      1311.8747182314078,16.06360189028461,39.73749016621761,      343969.57495618094,21.86106067416643,63.05362276285827,-475583349825.51166, 0.0007651751441424268, -475583349825.51086,                    0.0
        207200.658752146, 8.94888940611739,21.49729099985972,       37.38700781681685,24.87862582450817,90.32142218801383,-422813385656.39923,  0.026752085739350333,  -422813385656.3725,                    0.0
      270422.64990973164,19.16161400607193,46.43195947708307,       9.013956354330787, 7.06428894777216,73.89585042952808,-336335148948.59937,   0.11094277512946109,  -336335148948.4884,                    0.0
  2.3972100573063223e-06,12.01520353207314,30.63909813007052,      137888.21230574194, 5.10764986644375,69.91594885210382, -328152354642.0776,    417151.59544301976,  -328151937490.4821,                    0.0
      128370.43748074974, 5.65183912008451,30.69410533330808,  0.00015276333423480402,14.36176057711084, 91.5782184976517,-257028539171.51755,      6546.07341610504, -257028532625.44412,                    0.0
       4.839416324330144, 9.49166681962647,30.81289482596028,      167151.73970717698, 9.64468801588121,75.28147970427726, -255324077824.1132,   0.20664247198708965, -255324077823.90656,                    0.0
      130142.17833005797, 7.73877798203806,30.19376185133462,    0.003210483682855936,14.71571604962813, 91.9500683829844, -192931698247.4649,     311.4795536912627, -192931697935.98535,                    0.0
  4.5902588142058576e-05,  6.0571910593457,46.48576532273324,      213016.41687065602,24.58633833316766,54.08399774918052, -161823842456.9759,     21785.26398382385,  -161823820671.7119,                    0.0
      198746.31554278525,15.43422210419198, 5.30858711092472,   7.417726020202521e-06,22.40790514054623,75.03108205527974,-158553277320.25217,      134812.204887829, -158553142508.04727,                    0.0
       141492.6562139852, 11.7282676846916,20.45037758519388,   0.0045915666656513926,19.79492298918872, 57.1231706867852,-149614420479.06717,    217.79059420648778, -149614420261.27658,                    0.0
    0.002520863264002775,24.03015066744686,18.88539534353472,      172598.30723496503,20.27144148107289,66.30734773101918, -128214051087.3677,    396.68951064704623, -128214050690.67819,                    0.0
       148001.0034639507,11.72624284397462, 4.19049122721951,   2.250815324549314e-06,15.33302374950926,99.14323810420098, -117625265915.7599,    444283.45102699194, -117624821632.30887,                    0.0
      152757.31501668633,13.68696550974759, 0.42818359545638,   7.271172365192132e-05,  1.7220346045936, 93.2027473457253, -80890428556.87093,    13752.940382256655,  -80890414803.93054,                    0.0
      121946.85936472322,20.13094927607155,34.94841255483565,      11.407531037485604,22.28931520554408,99.84739925223022, -64704727447.66036,   0.08766958790755838,  -64704727447.57269,                    0.0
        9.42552392689216, 1.32153365825786,38.28882075885116,      109853.45207478337,16.68490628814649, 75.3672968790925, -62460571409.67913,    0.1061040010769433,  -62460571409.57303,                    0.0
     0.06258136751198674,11.10304885851106,39.49031122108451,      128702.30427738462,24.05640939544548,82.35200496803492,  -51188112486.8744,    15.979204769813752, -51188112470.895195,                    0.0
      2462.6869071050605,11.01300470426366,42.64008438989717,         64489.950531494,  7.6966088951822,71.56302245730379, -47973280395.90478,  0.000421566841947256,  -47973280395.90436,                    0.0
   3.934473954890185e-06,  16.828914790113,20.74961497350618,       74223.00429934158,10.54030559783969,84.64313942787902,  -45013412535.4798,    254163.58362471857,  -45013158371.89617,                    0.0
       70631.55588964732, 9.92495876001934, 48.1165720379157,    0.024861992766738276,13.53232329772166,99.39634292948232,  -44309349915.3064,     40.22205144124232,  -44309349875.08434,                    0.0
   1.569334419528021e-06,19.90106630994884, 17.0935644011031,       59881.21114636955,10.37021224556374,64.22528482043658, -30480287580.08982,     637212.8130134038, -30479650367.276806,                    0.0
        72560.6550093737,16.04957116795549,43.87946264551078,    0.027646085072818523,19.47564120131915,55.80304634235648,-28916073418.864212,    36.171500535160696,  -28916073382.69271,                    0.0
      0.1197500619670253, 4.78733189427477,49.58785092827178,       83579.99663329356,22.16633087303327,61.06038237461357, -27581891756.17929,     8.350738332270721, -27581891747.828552,                    0.0
       70755.87728658562,12.20905727372193, 4.24273709101882,      1349.4503447108953,22.24259544466573,53.00402054732123,-25764202332.100082, 0.0007551755592732235, -25764202332.099327,                    0.0
      48824.700914488676,  8.9415662888166,19.15296543413439,     0.01115582261149606, 21.1927553570334,69.58067595641084, -23479786747.04317,     89.63930884458229, -23479786657.403862,                    0.0
       76358.40880019593,21.43982712436142,27.93626347024382,      496.90234888179907, 8.98339692982307,88.93616239263129,-23260766338.479694,   0.00202556398115711,  -23260766338.47767,                    0.0
       992.9516862549659,12.44793492648199,13.22821492343628,       58941.02496547465,15.11727884140316, 78.0462700864107, -19814732191.36269, 0.0010240644565831744, -19814732191.361668,                    0.0
       77995.05687889448, 20.6438263794625, 6.79297714236976,  1.2109977312550934e-05, 2.84315342789298,72.36005710611528, -17958791838.87887,      82576.5378700465,    -17958709262.341,                    0.0
        724.640404427256, 0.46281906757245,12.10872363998754,        43824.9565141165,10.63793862305475, 77.6792014988512,-16004508622.659496, 0.0014028128627104376, -16004508622.658094,                    0.0
       70393.43939500293,24.51546600360441,13.42176613675678,       39.70839398304451, 24.8714465182937,99.10366389787507,-14060247190.555407,  0.025197798044476184, -14060247190.530209,                    0.0
      47155.024000009704,12.09551119232514,  7.7811665340247,  4.1816054619547486e-05,13.70255054955575, 80.6596017803022, -13510206250.72101,    23914.259965102367, -13510182336.461044,                    0.0
       59142.08857913194,14.97192495528582, 0.18560335293711,      2.1850366281800278,13.21281403164963, 60.1451282704208,-10829117839.123228,    0.4576751403828074, -10829117838.665552,                    0.0
      12907.608289140879, 7.76843213389159,30.39421120327235,      34421.238488562165,13.73466336033181,66.72116154622235, -9987544248.474167, 0.0001065255175522701,   -9987544248.47406,                    0.0
  1.2506122044890677e-05,15.50696576949342,42.63717993071617,      13949.842672163844,   0.276874770725,87.48242028018956, -9897606125.093027,     79960.83816446138,  -9897526164.254862,                    0.0
  2.8249792120910802e-06, 8.13889005101269,44.22480743756838,       22813.77179846708, 5.76331083710173,56.43835283066798, -7960275570.901452,    353984.90574506455,  -7959921585.995707,                    0.0
      0.3585610397280734, 9.95161912365955,44.09759083219622,       35170.93748824096,14.19405043651046,50.76431789850974,  -7681867548.05844,    2.7889538572534356,  -7681867545.269486,                    0.0
   0.0029580047483156323,12.18331491533374,   4.434822748732,       43066.37015111382, 21.2748320438611,68.76344986230808, -7526858061.780029,     338.0657415287182,  -7526857723.714288,                    0.0
   6.185971280419651e-06,12.34764593792423,35.20171745829322,      15144.288992078946, 3.06100087407217,60.03577860998936, -6604651733.405272,    161656.10137469467,  -6604490077.303897,                    0.0
   4.034011143188621e-05, 13.0109734798828,17.04247435360974,      26653.853109200307,  11.268488158546,66.20356529010317, -5557104555.560095,     24789.22258809248,  -5557079766.337506,                    0.0
      15090.345218863915,17.20910936360001,46.59498868409518,      10545.762364119733, 9.19711457246526,54.00873279864734, -4123702297.966091, 0.0001610923546272577,   -4123702297.96593,                    0.0
      15423.027429729342, 5.38244601395189,33.60250210898798,      11.523543969824047,14.08692480117089,69.01870128557421, -3895753342.706937,   0.08684369734434005, -3895753342.6200933,                    0.0
   3.000442882918053e-06,18.30868737481594,16.58066822034842,       28563.71592404448,18.50822481402641,65.09718529620031, -3868859043.720428,    333284.13141879346, -3868525759.5890093,                    0.0
        9345.94565104849, 2.05795135326044,20.78987941182814,  2.7336568651621754e-06, 5.75139067521954,53.37587151195694, -3741502000.319515,    365810.35938948067,  -3741136189.960126,                    0.0
      17086.506154482224, 9.38402454828177,17.93457467570929,      11888.135477781852,14.20017761200792,63.67713254731757,-3692279884.3237467,0.00014264319575587909,  -3692279884.323604,                    0.0
       162.3465386969867, 7.10939962649891,28.64418683571771,      30629.747322851697,23.60383438057632,69.72902957752486,-3385776975.0753217,  0.006192311199942325, -3385776975.0691295,                    0.0
      15420.926372073005, 6.84693402614637,27.47329914466636,    0.013636656530771786,23.82147551691218,66.58430722932944, -3061495830.549626,     73.33182309307243,  -3061495757.217803,                    0.0
       35492.81551195878,24.70282066569474,  1.4593827554514,       1551.073917611255,19.93444786091308,55.93068222310276,-2556874661.1912203,   0.00067288931584785, -2556874661.1905475,                    0.0
      22967.836675806575,19.15638690971594,47.94185114398798,  0.00038230656497542263, 2.91609237368014,98.29521133021743, -2426469310.011703,    2615.7019215968435, -2426466694.3097816,                    0.0
      21087.065897166827, 17.4035067428328,20.69481710707684,      0.6140442597579896,21.34535382589103, 97.3837304899702, -2156437742.074655,    1.6285945248764107, -2156437740.4460607,                    0.0
    0.002544398202741129,21.55271289927496,16.66766085053339,      10179.582520897991,  5.2280673896502,58.10739877961732,-1746974292.7699225,      393.020341263335, -1746973899.7495813,                    0.0
      12191.602366195068,10.83884639583799,46.83843967488416,      3346.4260500624077,21.01443696327235,53.21006749496773,-1670303000.3416119, 0.0003808499382273085,  -1670303000.341231,                    0.0
      3766.8018671414998, 0.75930035311569,32.23055482975328,  2.6389444959503367e-05,12.74346007639891,98.73867444288226,-1648510058.6678407,     37893.93860084488,   -1648472164.72924,                    0.0
   0.0004104510692966878,  8.8714070678812,49.87423906116134,       24119.59363299717,16.77443779864358,98.84718424141803,-1595617284.6226454,    2436.3440415220257, -1595614848.2786038,                    0.0
       3192.998478563438, 18.8728372437457, 6.51470142084387,      18158.175871345007,19.25034353056348,76.30422962516475,-1495068351.5862532, 0.0003682568527266724, -1495068351.5858848,                    0.0
     0.01596219454886132,24.66057112022082,37.37036753317181,      15466.904336540978,16.07934882065237, 50.8542920857996,-1311164963.3051174,     62.64809196263794, -1311164900.6570253,                    0.0
        16433.9473143112,24.87840188265068,49.21909915532321,  1.1890099368111619e-05,18.35125322594906,68.46259835087051,  -952376544.008586,     84103.58650201323,  -952292440.4220841,                    0.0
      10866.472915681632,10.20623335639497,  6.3133071865369,    0.001417798124979783, 7.55451923823656,91.60024342695446, -844022452.0721236,     705.3191232629157,  -844021746.7530004,                    0.0
    0.003211245808542537, 20.8406888313384,25.01719638862156,      14138.176164085684,15.75898757541739,91.81279667831475, -844006711.8187841,     311.4056932274589,   -844006400.413091,                    0.0
       9170.988801712752,10.51376308890245,28.76223206339082,  2.4391048222967516e-06, 2.64538321079735,99.36576332898792, -705021604.6020678,     409986.4799268125,   -704611618.122141,                    0.0
       8960.653449541323,10.99264839222287,21.37552631012303,      0.1645894826100937,  2.3613844337145,68.09511573555108, -642212635.7280436,     6.075833960735699,  -642212629.6522096,                    0.0
   9.195485220382378e-05, 0.01343574300674, 15.5834226047955,       6781.488557285581, 6.09074753598222, 94.1016275280227, -596016641.8606259,    10874.902080676742,  -596005766.9585452,                    0.0
  1.5416478366243891e-06, 8.45115019363898,47.85899275782172,       7689.612939697207, 9.09759771758788,  91.560847935228,-510822925.71164125,      648656.571522908, -510174269.14011836,                    0.0
       32.92683960194558,11.12566513256786, 1.58534956787494,      10052.444083001536,15.58082703150482, 88.7635613722348, -477408345.7516499,  0.030469839134234466,  -477408345.7211801,                    0.0
       4153.348516007734, 3.65416103156178, 44.3029858759536,   0.0029150278600457817,16.24084175668625,67.24813063413816,-416056802.66167814,    343.05013531992233,  -416056459.6115428,                    0.0
       7661.805434272012,13.31381909661802,25.30659272809092,  2.3445918631683648e-05,12.34168692226763, 98.6999018340502, -387383139.1421906,    42651.346648825835, -387340487.79554176,                    0.0
  4.8624677536354306e-05, 11.5243574233852,38.20591262239691,      1699.7987281223952, 0.66883127897872,92.40948533594054,-373077482.66729605,    20565.689671843826, -373056916.97762424,                    0.0
       9051.532505429572,20.90250397382097,21.56565944060191,     0.07948091260898134, 8.21868181480981,71.52805214868314, -322016977.9045898,    12.581747593337766,  -322016965.3228422,                    0.0
     0.07836236465397806, 5.85779461796992,23.36838321642008,       6250.706064069314,  6.8232439453352,98.05976647305918, -311707372.9919525,     12.76138795680562, -311707360.23056453,                    0.0
       734.3602658404692, 5.82265531630211,11.62245681219846,      1416.7183333956682, 0.60874115818521,73.09231616868666, -311346701.7959835, 0.0020675860586722578,  -311346701.7939159,                    0.0
      3225.7072451363065, 3.18031355014115,37.90349440888046,   8.137283456811846e-06,  9.1199310942972,98.22170049729795, -288355478.8522273,    122891.13533159767,  -288232587.7168957,                    0.0
      1426.6135532266055, 0.65777568528598,23.72699502875285,   0.0052680522471369486,14.29141185933595,55.05459506177622, -271638385.9599656,     189.8241789915691,  -271638196.1357866,                    0.0
       7369.051041324931,17.85857200578801,47.12520813129981,    6.51020088426011e-06,10.18933260815862,66.62193026644816, -267860870.3801547,     153605.0912501301, -267707265.28890458,                    0.0
       8517.332445905653,21.30517663525354,10.38323363884261,    0.000399176039750922,23.34961882442346,75.18738746532276,-229554233.26847935,     2505.160498837309, -229551728.10798052,                    0.0
       6759.054940056999,17.82027722399636,37.39906165264974,     0.15074654519821848,12.14857341434525,72.09354241893632, -225564910.5303051,     6.633799146692458, -225564903.89650595,                    0.0
   0.0009894053508010033,11.46800223816204,12.59510253706378,       4511.670920164756,10.04777393015646,51.28236528381566, -178463772.8762913,     1010.708319385492,  -178462762.1679719,                    0.0
   1.395216742439567e-05, 2.85404970493149,44.28075808496824,      2340.4822309907418, 3.57364976759488,63.89373416044833,-135079250.00353515,     71673.45227041315, -135007576.55126473,                    0.0
     0.11645800042297874,18.46860074165693,41.76818034766019,       5270.227685311031,20.40910674347277,80.81633222783933,-108182366.18917271,     8.586976366634302, -108182357.60219635,                    0.0
    0.038341603355775335, 3.63102713482508,12.94890398930891,       4557.122355270382,17.37719773880042,60.98312129355864,-105163088.22685982,     26.08154917979452, -105163062.14531064,                    0.0
  1.6442416443538088e-06,10.06071498809763,26.85699410656692,       5045.457306207771,16.79663074173255,92.44554235206753, -96658814.58633351,     608183.1121111691,  -96050631.47422235,                    0.0
      0.7393346290222755, 5.09776063796436,19.71084684245304,      3878.9781128244217,13.83263438555395,65.26473974041156,  -95784981.2554519,    1.3528253122456813,  -95784979.90262659,                    0.0
     0.18919075748240463,20.95051261879356,45.91527130501023,       5363.664272261563,17.77273825567512, 93.9933547189932, -95481657.65071255,     5.285856909593283,  -95481652.36485565,                    0.0
      3316.0594894861024,11.99150272040946,47.02729855708881,       901.9445744787256,14.12821399273645,78.84785217949799,  -94931607.3180158, 0.0014102783220859413,  -94931607.31660552,                    0.0
     0.04225689157450586, 8.19402018722092, 36.1369483551596,       5190.080972578457,24.62554729340255,77.02897256773754, -86862028.37228492,    23.664971667231057,  -86862004.70731325,                    0.0
   3.359417151613014e-05,16.48132708545549,49.44060729260841,      3598.3866244990645, 6.96888436094158,99.30742288707596, -84441637.45484753,    29767.068637360244,  -84411870.38621017,                    0.0
       812.7941143473874,22.83245704459021,39.51976976955314,       3571.766607930594,15.29986727635458,87.87291256462129, -71112123.48158091, 0.0015102973701055069,  -71112123.48007062,                    0.0
  1.0247984529321996e-06, 4.79332265313549,20.53934643344321,      3784.2862400144027,18.38444280405854,61.87826288444531,  -68458609.4252881,     975801.6294907145,  -67482807.79579738,                    0.0
      2337.9024720989664, 8.69119716532022, 35.7045266214806,      2.9974066145961813, 2.77112754273501,77.49516726254802, -55391434.79370946,    0.3340494704198534, -55391434.459659986,                    0.0
      210.25050528733001, 1.81520416271886,40.34812992567836,      3087.5869174397535,17.69387839779528,66.41469303698389, -52490834.33248835, 0.0050801086599388725,  -52490834.32740824,                    0.0
      1372.3328898964858, 0.16998200662557,20.34759893749165,      183.38252235834534, 4.73135759871648,94.32445253672473,-50107340.840231776,  0.006181768543790723,  -50107340.83405001,                    0.0
      2112.0481416702537,  9.0206482903292,30.37670698017508,        367.066819845306,11.75155085553966,57.87639901020982,-46885947.116924256,  0.003197773681892036,  -46885947.11372648,                    0.0
      15.502722317690075,11.51904537955111,36.72780329289002,       955.9320736508341, 2.03058954792687,70.96059781298953, -39659727.45973489,   0.06555089926774464, -39659727.394183986,                    0.0
   5.088432527417908e-06, 8.30241296075113,  1.0756483690074,       2835.312724952375,20.66771472768486,80.32703985804083,-31000891.611520458,    196524.17446952118,  -30804367.43705094,                    0.0
   0.0002461850327717146,16.15828888068228,43.13355700210964,       1839.186802612475,13.42773390129509, 76.4652912325376,-22008343.733456574,     4061.985907903116,  -22004281.74754867,                    0.0
      1.7204194559845896,21.48903159723722,14.94836266469207,      1389.2733286850416, 8.14403294848028,80.29632216525508, -20862302.16216321,    0.5819733994240447,  -20862301.58018981,                    0.0
     0.03100206784499515, 1.26405751854981,24.61211322464702,        891.877799664556, 5.54868921237914,55.90599039886261,-12609061.046880964,     32.25703412570656,  -12609028.78984684,                    0.0
       907.2349745072779, 6.16900655494682,35.22998231209456,  0.00023319821381875374,10.49402599054549,66.92168509584847,-11743358.856847586,     4288.198612961998, -11739070.658234624,                    0.0
       909.5845086735361, 7.61068520019817,49.55702284197141,      0.5320858141518356, 11.9826478971403,75.52985303493055, -9558550.878578981,    1.8804954955843243,  -9558548.998083485,                    0.0
       4.832168621253303, 15.8561151684141,25.35498003440308,       893.3942729420575, 7.45253443937295,88.10260012760082, -9288908.983267996,   0.20806574724897692,   -9288908.77520225,                    0.0
     0.14916221591405748,11.76716516518426,  9.9222575707998,      1529.4256904872152,22.06407056629008,62.57287395422824,  -9231960.66095556,     6.704764488276127,   -9231953.95619107,                    0.0
      1120.7911058488862, 12.7993142669377,43.88272236540706,    0.017419467035701436,21.41659961547147,74.94035669856864,  -8624966.21740956,    57.407929879136525,  -8624908.809479682,                    0.0
  1.5600712608019403e-05,11.66643628689811,11.31297119145297,        594.078190608441, 3.67830464881976,67.23639503548497,  -8450283.02266871,     64099.63771439058,  -8386183.384954319,                    0.0
     0.02873307462335529, 3.81385439757883,17.36985778334035,       1162.208482240624, 16.6880253939009,79.94463946819808, -6771082.918534355,     34.80395801464865,  -6771048.114576341,                    0.0
  0.00022024829904881133,21.46244329543091,12.32321130521574,      1353.4350667236674,14.43870299604982,97.24019861159732, -6563635.561932107,    4540.3309221979325,   -6559095.23100991,                    0.0
       3.840010760459866,22.80627132846222,33.20021327169564,       578.9870662521301,   4.552114254203,65.72895596320328, -6490696.991835878,   0.26214309122638607,  -6490696.729692787,                    0.0
   4.241017915593995e-06, 9.65402548934973,22.51090777518999,      1146.7131011510726,18.38241071547464,55.64669720567069,  -6278024.45903974,     235792.4497374713,  -6042232.009302269,                    0.0
      3.4686921117314062,14.51022604816782, 4.00754581639828,       859.3523905076698,10.93352136729073,75.19933219678572, -5934937.453957618,    0.2894567664493384,  -5934937.164500852,                    0.0
   1.340234801989384e-06, 3.03955543734175,27.62086638634522,       518.1366855160604, 4.01205062900134,84.11034908207981, -5889562.498342723,     746137.9163578565,  -5143424.581984866,                    0.0
        397.185736236193, 2.70769796925074,30.64940083293274,       1.315246379025357,18.69498131185952,  63.397901142644,  -5129182.39861605,    0.7628315347818058,  -5129181.635784515,                    0.0
      422.66691792939935,  3.1721041199481, 4.86767301796535,       5.437108555397717,17.25629595960582,89.43336095712522,  -4924073.56963979,   0.18628721562872372,  -4924073.383352574,                    0.0
      299.15776535141123, 3.78858608681945,11.61897738864103,       571.0167831349696,11.64505062575334,74.06988380462708, -4534594.524163703,  0.005093979853716644,  -4534594.519069724,                    0.0
      1020.3111045863197, 22.8476610445592,32.75036566981788,       2.640392414713219, 9.89217012448886,63.01362360617493, -3932064.445209451,     0.379711676615809, -3932064.0654977746,                    0.0
        78.7027162043376, 4.17873414647028,23.75951661084288,       868.9570360369265,18.76675817260837,60.35169892286596,-3797352.4916362227,  0.013856846659075491,  -3797352.477779376,                    0.0
       918.0753163541968,19.18013332984438, 22.8422186816531,   1.117223414157162e-06,22.45659975651384,83.74958159546595, -3695519.963731479,     895076.1222376666, -2800443.8414938124,                    0.0
       27.65218953534113, 9.93153207445462, 44.7509007426334,       716.7845120168525,12.98949754979471, 67.3344025045742, -3593750.339118363,   0.03755862101197054,  -3593750.301559742,                    0.0
      25.247613536257067, 6.61588387516393,46.62039341039518,       864.7864510316264,11.28545978941556,98.26208165776217,-3284918.0938409567,   0.04076405869747549,  -3284918.053076898,                    0.0
   0.0015261591744114176, 7.96848693787244,34.07652728481428,       945.1447429372543,15.23269867099511,96.42069780482466, -3160541.453879372,     655.2407058861288, -3159886.2131734863,                    0.0
      1.6705454632698977,23.47115980395491,26.30008877872116,       806.2239415478099,15.14806173997757,90.30182379359135,-3037806.7451514998,    0.5998472255773234, -3037806.1453042743,                    0.0
        503.271774778905,13.40652505682658,11.33702665096957,      451.06432875239534, 22.1353717936548,82.75843562561226,-2221971.4416729514,  0.004203976659906751,  -2221971.437468975,                    0.0
  0.00017414494826219925, 7.81641014005396,45.14885480611959,       476.2764470612467, 9.43599838350335,60.27810403224075,-2107298.4948171554,     5742.344958136488,  -2101556.149859019,                    0.0
       535.8775882691879,12.27208022201904,48.23905081785506,   3.106284612802042e-06,21.37800078044126,85.48460436098182,-2049238.4125724153,     321928.0041742779, -1727310.4083981374,                    0.0
       644.5219478411452, 20.1627690320978,21.07604331597016,       17.00786909642985,12.61470535173638,59.08220861815798,-1722827.9077141953,   0.06034785084639439, -1722827.8473663444,                    0.0
    0.020514230223462812,19.31485035566488,11.59440713309984,       656.3394306121033,23.40553162410155,59.37962659984547,-1596943.9683735077,     48.74817356667207,  -1596895.220199941,                    0.0
       635.0700468535006,23.53784174803886, 38.7975805741865,  3.1835290977395833e-05, 4.63844829766845,64.89357798552547,-1484546.6805214058,    31411.682426236395, -1453134.9980951694,                    0.0
       626.3194141507399, 23.0235693538471,31.03476273552726,      0.8983509057361613,13.79312197902361, 78.8583334692394,-1452751.5417244527,     1.114747396687619,  -1452750.426977056,                    0.0
  2.1183363885907914e-05,14.32011940560068,45.25578483468928,      213.47902806289238, 2.93955963438662, 65.2270755257955,-1363494.7860699291,    47206.860280320885, -1316287.9257896082,                    0.0
      157.04662926322771, 4.31653645292868,41.80808133129429,      128.28378571983225, 2.35582683590651,51.92611529429262,-1234118.0650322856,  0.014162752993908952, -1234118.0508695326,                    0.0
     0.03612279743016618, 8.83177995991761,  6.2138539627504,       427.7477267421166,13.92170769841358,63.34876452397177,-1148977.5866894429,    27.685686601901246,  -1148949.901002841,                    0.0
  2.9169485646401036e-06,12.07338693920524, 8.64848058086359,       730.3347929841826,24.84033619458196,95.61404718865575, -1106107.712725246,    342824.01003439334,  -763283.7026908528,                    0.0
   0.0015301388751229796, 16.8564598436469,32.47106104420194,       557.0196864648123,20.58283799496626,86.93231183387275,-1064985.2945041494,      653.537246369245,   -1064331.75725778,                    0.0
       568.3215279273298,24.88372420069715,25.20958722829236,      2.5949783466903202, 9.68933843261623, 66.4550666492974,-1057621.7379385524,   0.38711923759669153, -1057621.3508193148,                    0.0
       41.02844289017258,  8.6718590512549,24.74755886402482,       487.1113462145932,19.70940864993398,76.33174344977778,-1032085.2454658465,  0.026426254129330744, -1032085.2190395924,                    0.0
       311.9120854904687,13.84870093048452,25.56344654761346,      147.72781414352173, 9.08711916940263,58.71843852614671, -913314.8057735848,  0.009975237552254625,  -913314.7957983472,                    0.0
       234.7966193050846, 5.32026354327362,12.48768037367828,  0.00018322395892510606, 7.37025536040719,96.46267785991331,  -910447.349456153,     5457.805770699087,   -904989.543685454,                    0.0
    0.002607405481817034,23.29989537214688,21.04401415026616,      236.65170326555346, 6.23403481451938,54.51099177729131, -784559.6968247012,     383.5272361266929,  -784176.1695885744,                    0.0
      12.363084502809052,21.32260838239865,24.10972001665403,      233.02115253249391, 6.24889604911179,74.83571801491654, -765036.0435592956,    0.0851774192516373,  -765035.9583818763,                    0.0
