gaussian_0_normalization, gaussian_0_sigma,gaussian_0_centre,gaussian_1_normalization, gaussian_1_sigma,gaussian_1_centre,     log_likelihood,             log_prior,      log_posterior,                 weight
      2045.6552240155404, 2.33834474291184, 35.2284007838605,       953282.7275757404, 0.44474208871474,82.96112117387737,-229882807760533.75, 0.0004898899356739616,-229882807760533.75,                    0.0
        929758.914776057, 2.67015743265274, 5.42799611987627,       857636.2457283033, 2.81660675181421,52.54154234133747, -51539426732270.78,2.2415431292683406e-06, -51539426732270.78,                    0.0
       355.2392043013988,17.27682841421948, 9.69526731499711,       691223.6036324576, 4.46283398767844, 91.0953108839486,  -9402505918537.06,   0.00281645132615821, -9402505918537.059,                    0.0
     0.05630177610881394,22.23312115412908,46.63924919074589,       541808.2806765443, 4.77642774109346,72.94543994441506, -5417921113466.145,     17.76143086466547, -5417921113448.383,                    0.0
    0.012703113080206106, 6.57583682664947, 0.52951413196278,      187442.50654471383, 0.60828137377921,85.80814110926786,   -5186240520751.8,     78.72086640942445, -5186240520673.079,                    0.0
       817990.3869174282,10.13263904203958, 1.29109571514306,    0.021475137040176357,13.88768797564542,62.72008531964014,  -3485658704279.11,     46.56547822641136,-3485658704232.5444,                    0.0
       1796.167575300693,14.99467655160255,42.84794124616684,       543378.6397297356,  9.4714165300474,83.81688046702106, -2722863620655.593, 0.0005585812638268253,-2722863620655.5923,                    0.0
       800544.3657471251,20.62812067707442, 31.9651244679588,    0.019841700250536165, 5.73035047605212,82.31795283122801, -2703148920071.226,     50.39890796446428, -2703148920020.827,                    0.0
       685486.9566620911,15.50044976807834,33.08688168908152,   0.0003273205797421882, 20.8820875043633,74.15760334323946,-2669470954770.3477,      3055.10885158869, -2669470951715.239,                    0.0
       26968.73584413612, 1.07296807473069,26.77969017040588,       545143.0617535705,11.70936835234857, 59.5817310209183, -2303448925197.421, 3.891435397614742e-05, -2303448925197.421,                    0.0
