         4_centre,       0_normalization,          0_sigma,       1_normalization,          1_sigma,       2_normalization,          2_sigma,       3_normalization,          3_sigma,       4_normalization,          4_sigma,     log_likelihood,          log_prior,      log_posterior,                 weight
42.08384213665028,    23.070556497272186, 0.52991993505852,  0.030020163236968437, 7.14006387693452,   0.47267598113543735, 4.50821356323435,  0.008222851753903901,17.84191883160911,     505062.0996205485, 4.10364750418918, -5479796123780.337, 157.08221663434583, -5479796123623.255,                    0.0
 8.82503212120626,     7.201790615850785,16.73909936571805,     928644.1219723606, 13.4846931609296,  0.021614511875914656,23.39377656937374,    309255.58862339274,14.44999927903842,  0.001974608207020542, 6.21324525538757,  -5191575183931.74,  552.8336493548185, -5191575183378.906,                    0.0
39.34395477837708,     1742.519995773652,12.36513238599855,   0.10525334850599452,13.98708478717598,    15930.068288503182,24.39311995088597,     758354.8261421208, 9.77231926559481,     5634.654871310268,11.94345509249157, -5189065097709.925,  9.501700827521079, -5189065097700.423,                    0.0
56.38154461439638, 1.834327485040871e-05, 5.61363862365654,     7139.860134350389,10.10725547215454,    0.5920248400898624,22.43207391181638,     749478.3655083211, 9.98423676281729,    20.928787146004662, 5.31625875712224, -4960057046609.006,  54517.62954935293, -4960056992091.376,                    0.0
22.72870292113451,  0.001282441263470427,19.21983993999962,6.5025314730056846e-06, 9.45148114796769,     655016.7814508103,   8.194076042835, 2.027233930239251e-06,14.08499709978696,   0.31852115555280086, 1.76251362515753, -4615695232066.814,  647852.1457977461, -4615694584214.669,                    0.0
55.03697158552714,     302940.1837796109,   1.799094991987,   0.00254554354290486,15.74061470266347, 8.221044246154023e-05,14.25213738028785,  8.21515158151412e-06,23.68930257785093,     164.1029406509076,13.73254180593505, -4496808577075.726, 134283.05363238507, -4496808442792.672,                    0.0
82.36810070266135,    394556.59434185235,   3.712801280612, 1.042424895797397e-06,  9.8153153270839,   0.02100052521390038,20.36118312195406,    31226.153517833056,13.20977665695512, 4.249559579495164e-06, 1.61566627471573,-3702543836713.8027, 1194667.8455154595, -3702542642045.957,                    0.0
34.76132185379084,     54692.68575183253, 2.56243982062363, 7.529082630214509e-06,21.77691531070886,    1004.5254247300325,14.24513899818886,1.1150317438992755e-05,24.26092219778756,     661461.9227805459,11.09867947893372,-3578129667637.3057, 222501.85230138674, -3578129445135.453,                    0.0
  96.010310868794,     38.70554863794155,  1.9157534845424,       670216.15726291,13.30082431015048,    288.73675531010343, 7.21111571130942,     695909.7095681288,16.09386156788508,    5.4834390237926005,24.22377990544232,-3565494395124.5415,0.21166968592891264,  -3565494395124.33,                    0.0
 66.7941635397417,    494114.52091141674,  6.1924374475621,     7.372418906635315, 8.80875554000953, 0.0015918982944450183, 4.33447964210702,  0.010972291334590737, 1.45123865242243,1.4526053925149898e-06,10.73397907406734,-3475665839277.7397,  689137.6622862744,-3475665150140.0776,                    0.0
 42.3574045756044,    19.440423930644705, 11.1477652112273,     481511.7593799686, 10.5882722362255,     5149.933908781973,17.74393720541017,3.6223538973679212e-06, 4.73823284812695,  0.005457116426698992,13.37882157664852,-1930468157405.4583,  276246.8827553552,-1930467881158.5754,                    0.0
57.96591020622972,     6412.493531266614, 20.1866447051724, 8.949916488876405e-06, 6.13359364043764,    149.93158936625295,24.79518251786882,     576396.1591759296,16.79893716278382,0.00044916879678779694, 4.89757915109427,-1743198344747.2825, 113959.22749116272, -1743198230788.055,                    0.0
41.36932756298204,    22393.966301583998,14.70076745695622,    332820.60905875196, 7.06635975620614,     53102.23760708504,23.51991304530405,   0.06675591369258017,16.27273734426497,     9.024248749846308,17.71633831259361, -1395386790130.068, 15.090825304566154,-1395386790114.9773,                    0.0
87.49569540168356,   0.00606406197663553,  1.1050838340174,     154679.9142208144, 1.57381794187609,    0.1656356067468597, 6.78237185209376,     3152.059536641556,  3.3405133142378, 3.043550874482398e-06, 1.07884489577598, -1340425582646.351,  328734.5330913324,-1340425253911.8179,                    0.0
 29.3915153444884,     98.78390877566116,24.30157503151545, 2.702938059019974e-06,12.43121339428882,    3356.0512377562122, 4.05739480336219,0.00013847854685645946, 3.35710118295976,     374654.5927767111,  9.3111073264852,-1329182120528.8643,  377189.1281143756, -1329181743339.736,                    0.0
93.00144510446816,    244442.03537007145, 4.32868144945904,   0.01946126679819627,23.12794151200062,     16.82240554168386, 5.60008031829647, 0.0006110643655011801, 6.36777615783496,    1126.9728658330064,14.22763688445381, -1196814851636.297, 1687.9332684358828,-1196814849948.3638,                    0.0
87.60816005697014,    259618.09148183453, 5.08862714745497, 6.282307408969069e-05,15.04753887858082,  0.003525844967284088,11.01264346861079,  0.003992653229887874, 6.55125198473097, 1.050966476704235e-05, 0.85648098429742,-1167119826887.4238, 111602.31190844023,-1167119715285.1118,                    0.0
29.58022154045679,    0.5577446227844832,13.12963687619294,     907.1766008599039,23.43466687977417,     491366.1308508411,19.24256148429674, 0.0054243519937176785, 1.27978951246756,     1956.795178095181, 2.29390039910238,-1091299740550.1627,  186.1483686154101,-1091299740364.0144,                    0.0
75.66493006952774, 8.408626462164076e-05,10.73677782823782,   0.24626845475833573,  9.8417306170464, 0.0034151992294519495,22.43197151091795,    2357.4225415395535, 2.98173288652963,    295899.32449001307, 7.62223110200303,-1012788815523.8597, 12189.418458824155,-1012788803334.4413,                    0.0
26.28879333731679,3.9716840346164796e-05,11.39096989565033,      96.5927117220466,  9.2361617505712,     4633.997311016109,22.33194731629845,     320816.4792372201, 9.03665631266339,   0.10384823811117021, 6.93874356288325,-1004105158603.3977, 25187.876526439934,-1004105133415.5211,                    0.0
21.34227504992152,      313263.718302464, 8.86908743784139,     62.54437725722651, 4.61106456963224,     41.96480869054686,14.94632615849473,     48.24722262179289, 5.39705605328834,    224.72417162994722, 7.02024492108582, -975168121076.6758,0.06499781120565304, -975168121076.6108,                    0.0
43.80143239433683,0.00010667367496491103,16.34355761995534,  0.006276392022881182,22.68017399252492, 5.798904037061398e-05, 2.34386941473752,     50335.51601434489, 0.30178962592391,    231.67309159732258,16.49685672138317,  -898615122589.827, 26778.353460352177, -898615095811.4735,                    0.0
86.67184689309417,   0.05976867201039987, 1.97095943885122,     380324.2406782159, 13.5605660688493,    1.2991250561291101,14.89637073140648,   0.15454247621306233,14.98464949512277,     399.7760976659782, 9.32123840914654, -855335455061.9558,  23.97413894584401, -855335455037.9817,                    0.0
 2.03499392076405,      620009.549522106,24.90884783934316,    14.169226175570227,12.97840042012808, 1.577954387858147e-06, 8.74459112971267, 0.0002578723997128493,18.68208589609619,      3571.40119758877,13.41726622128767, -758138977113.9242,  637609.8372653321, -758138339504.0869,                    0.0
69.86455543627012,    0.4338887196626529, 7.56680482799373,     92498.01223053041, 4.77166266248304,   0.10550520014271929,24.52207581424992,     397867.5278327216,24.36221592542819,     7810.762182103452,14.09153969516352, -706796913100.8273, 11.783085568556128, -706796913089.0442,                    0.0
87.22402244097366,   0.16058463707182347,22.74441400978854,    438262.73857086716,19.94585631391492,     33.89860185326809,24.88480486742754, 0.0003070325855370453,19.79203946074465,1.5491741326386448e-05,16.10156160443802, -685924106699.6649,  67813.76272611822, -685924038885.9022,                    0.0
81.86373017102156,    226.59300236170253, 2.95198077210929,     6.623560548114331, 0.01419725020284,   0.05161971101489168,14.81731900518765,    0.3232368278451577, 8.79929657387602,    233442.16307674957, 7.39381255018694, -649497112884.5443, 22.621545324848885, -649497112861.9227,                    0.0
 28.9180290409553,1.1463681918810058e-06,11.82244110005967,   0.11307640439498655, 2.93567676726746,    307318.81791745033, 13.1371821359305,    244.53825699362656, 23.4883115753828,    33.935817687280576, 7.60995340358736, -633268571899.8379,  872328.9633740986, -633267699570.8745,                    0.0
 6.04645624799168,     213005.2383894106, 6.35829173616297,    12043.128771565636, 5.77409842368891, 4.350406280087432e-06, 5.28025476842995,   0.04128429805524118,10.36879560073524, 0.0013716803242041346,21.61864092132264, -585681093425.3066,  230616.8439460999, -585680862808.4626,                    0.0
84.31099790919194,  0.002096650957863489, 5.06220276831948,0.00012630871441645842, 7.58261500359918,    0.7547301121576528,18.69500580062477,  7.59832683701584e-05,16.71013323981316,     385924.2504000936,21.58142730609757, -511185942537.7875, 21556.178324677585,-511185920981.60913,                    0.0
17.72558436686271,1.7620158724399205e-05,21.05603056690509,   0.14319296418277883, 1.65371557189376,0.00032476801374305353,21.64366956508402,    100226.31196212387,20.92898626565327,     364120.5790113273,23.41944411713844, -469138995914.3181,  59839.28230752868, -469138936075.0358,                    0.0
43.01702477307678,  0.002150645624834934, 9.44237638118828,     528.0758259521635,15.62995696993723,1.1630252585082243e-06,21.92813980295625,     352125.5494944293,24.41683813311432,    23876.776500781052,17.45755415763367, -447680375796.4676,  860291.5323846192, -447679515504.9352,                    0.0
37.39669559112222,    50168.334615458785, 7.61216465417469,     84762.98375826508, 7.56822313822525,    1790.4109526067793,20.91547521927127,     176899.3552919948, 9.54596285061361,3.1943892593593204e-05,20.03171452062886,-401833179714.40393,   31304.8892243142, -401833148409.5147,                    0.0
 4.28146438594681,  0.029673346146428272,23.08323840664468,    18498.003100597223,23.91116887917866,     70307.21779786662, 2.49380177307186,    278836.18426295614,22.69065451950154,   0.10445671676101874, 1.18759495005088, -361406856301.7641,  43.27369259539445, -361406856258.4904,                    0.0
57.88413624926024,0.00018880315609849015, 8.49309003732149,     5259.832582171547,23.88253870376782,     65734.17999935098,11.16190572560337,    209415.14312935347,13.15164293131504,  0.004585700372740401,14.21109217262101, -328179401230.5417,  5514.591037085973, -328179395715.9506,                    0.0
28.27066758845441,     75692.25311126614, 1.64781888488834,    1638.0793922972234,19.42117042209463, 3.157972097570068e-06, 3.98063711166397,    1409.1861505528261,11.73878663941459,0.00023049745662190186, 7.16369857094608, -306533061938.2111, 320997.35329320404,-306532740940.85785,                    0.0
13.51164264152704,     118233.3504396377,  4.4895608024174,0.00040413376098185407,17.50381930835658, 0.0006673799170981968,17.84879008143484,  0.000146868089763159,12.49409581017968,1.7701873830807441e-06, 2.07129711059241,-274484412917.33817,   575693.602516735,-274483837223.73566,                    0.0
23.79823018969244,    25143.964013825058, 4.23006151734898,    242135.28045240729,21.41694471007318,     43.72062026468186,11.00164325067762,     74.74106253604151, 3.64283511145168,    44.701663494579414,19.86015139666931,-241403852549.08038, 0.0586664617664261,-241403852549.02173,                    0.0
73.38721196228252,    11408.590254897073,15.51225678560958,     8511.915248499314, 1.09879332807384,     38249.41704167657, 0.42216465832157,   0.06518934718707514,16.86873008938042,    0.5735311390943212,12.78799459281404, -232239280095.9947, 17.083745425540368,-232239280078.91095,                    0.0
82.27667307888314,     2.090399415623744, 9.29419856898152,  0.022989510748645324,11.08708174652223,       64055.056267629,22.55574470463666,    146941.66795252453, 8.96846547678304,     1917.483971609717, 2.64056353146258, -225452082190.4166,  43.97701978052806,-225452082146.43958,                    0.0
93.52022665407766,    104653.68422216544, 4.98826665117513, 0.0015116452715294858,14.99469382365988,     35.76473003407312,11.20536657164575,    168.83944788316404, 7.39554266474265,    30069.339695142742, 2.25385569179465,-220309300926.09357,  661.5647884277939,-220309300264.52878,                    0.0
85.94044822368345,  0.010319945220002447,15.62449503642643,2.8110088068887442e-05, 6.05951120531767,    141.03416772954512,24.53394371211924,    172181.11578524645,11.44860300612376,   0.01626947660639668, 3.64195198668809,-217579320746.90204,  35732.78881024529,-217579285014.11322,                    0.0
91.04067763308068,    233104.59965679282,17.79465840455845,    0.8222590707141242, 13.5706750443785,    12244.004432550952,10.30154185701514,1.1050203301575954e-06, 5.01000588036574,   0.06589649596238063, 6.47730159598965,-202843579887.17993,   904977.117358535,-202842674910.06256,                    0.0
 4.36978702741352, 0.0033285356673973575,23.62006001174106,     3.096405630946084, 12.7341031556639,     55.20744502254229, 5.61762747487807,     9439.281732594265, 6.67288638333416,      225254.111027092,  15.211304980082,-199394478854.90308, 300.77359128703546, -199394478554.1295,                    0.0
70.88655193997788,     43.93064926574587,22.18892144110698,0.00043402133207671295, 6.14176117512197,     3.695083840176857, 7.95251740934325,    11.335235974478278,17.31334897862792,    182810.52499842356,17.51139423689807,-166488419951.26035,  2304.415835929502, -166488417646.8445,                    0.0
57.42805909085676,    117637.49459705311,  8.2760168678309,    1602.8305096980082, 2.42873159722203, 0.0002941139407853638,11.83257325776992,1.7163073464728985e-05,23.23681497561555,     7.136870804820898,15.62078096947031,-147497499388.83057,  61664.80630684368,-147497437724.02426,                    0.0
85.38513032463551,      6.99947465959289,18.54568902757904,  0.002652709647687811, 6.99114056063984,  2.89816513561195e-05, 5.70842600111393,     86854.39307093245, 4.66680771160966,0.00015584427234889355, 4.63693172838488,-142496782347.91577,  41298.36786553031, -142496741049.5479,                    0.0
85.70397373966117,    14.205548583213552, 7.53710006009993,     99.67853346321486,23.73301029933568,    114666.23981810496,  9.9688652741587,     78792.60130354948,20.48390291789273,0.00010143907205859664,22.27751943773382,-135521796521.66487,  9858.214791860064,-135521786663.45007,                    0.0
42.32408113225822,  0.011548943671783184,23.41080312735231, 0.0004620355939131844,18.71033997122108,  0.010177142805583971, 2.17600210420014,    178474.72109816177, 21.4026359664549,    2023.8658288486208,12.22036083336525,-130911968973.15974, 2349.1833280793585,-130911966623.97641,                    0.0
15.63110942493742,   0.17578220240226547,13.91421082662248,   0.07280378600392065,20.27813186514806,  0.016138488327563927, 12.8252891900443,    27000.857303550823, 0.60864167661934,     83556.81220251077,21.25694712178634,-126741923478.41998,  81.38812864826917,-126741923397.03186,                    0.0
47.13427177879696,    150880.07743720614,16.08169184924812,    20.029829283724098, 4.42869560044312,   0.13283211162899924,15.06501570964678,1.9066306943112427e-05,22.90501331782243,  0.010203534153115304,  5.3525763817594, -124785272100.6205,  52554.12546480906,-124785219546.49504,                    0.0
24.52437428959928,  8.71621632657661e-06,  9.0354837105828,     80278.01493662472, 4.65534125811021,    0.2609135855974662,14.55108342888903, 0.0003276442088652113,19.02166134915645,    1098.0297606566476,14.77356972190307,-122043210616.45384, 117784.60550750176,-122043092831.84833,                    0.0
24.63774563137696,    148082.44984725062,16.10227427190346,     6072.632790068286, 1.73315736597938,0.00019863737876167498,10.13415629918319, 8.128598882769318e-06, 8.33602130210509,     643.3385511166505, 1.04122751470319,-120327055898.41798, 128056.73253367272,-120326927841.68546,                    0.0
81.67435715396489,    17392.221708047975, 2.69847502781154,    179824.83727149863, 24.4887378465679, 0.0007522198473000741,23.03480275926586, 0.0006424439198803324,11.43905173215352,     27458.22267542943, 7.06916779834929,-118039410889.23376,  2885.954779934385,-118039408003.27899,                    0.0
21.42530352286402, 0.0005895972214013917, 4.10477132975397, 0.0024176445313491284,23.83681199980646,    1.0586145551717576,11.72650387355969,     73045.33626233425, 4.18968993739707,   0.13078750034479353,19.83990225831061,-112265802736.86511, 2118.2894936946186,-112265800618.57562,                    0.0
82.41677526907422,     74.40981462934067,21.93116684701732,    119059.59791965112,19.95540026861914,   0.28359653929087186, 11.1093275506512,     56818.10194457089, 24.8067698392545,     51992.46040584807, 6.74765500670162,-100434447835.85797,  3.539620437637481,-100434447832.31834,                    0.0
 1.38304003507162,    0.4265913006217258,14.58756517101655,     4871.255962864694,12.85783441306733, 0.0008683473239267722,  2.9552764190619,    127108.98758852397, 8.85695121961533,     35.36349375138911,24.13346378862976, -99522230686.87526, 1153.9855781039837, -99522229532.88968,                    0.0
36.76717087657857,     958.4846718942246,17.08233093219771,2.3660271628731183e-05, 7.16659823912208,  0.021656177886564487,   4.458080683779,      88886.6265207249, 8.04939156547643,0.00018306883727626616,22.72982342218666, -86531625406.61754,  47773.54504068663,  -86531577633.0725,                    0.0
 42.2460617164308,   0.08899430747476605,20.91494263599217,     86889.42010807835, 9.11150805109904,     50734.37135868481,23.97832822247011,     9464.491185169622,22.04932420540414,   0.09496537206787116,24.61580628559046, -82805018587.92589, 21.766964720597002, -82805018566.15892,                    0.0
58.87881768812739,     588.3206298499066, 6.62956851781104,    1561.0960109691346, 9.79890527131493, 9.827903359899144e-05, 24.9827800444675,     346.5523282975487,10.56116999108893,     42952.41913385961, 1.99841754462295,  -81410836080.7733, 10175.115477472225, -81410825905.65782,                    0.0
45.32150798277448,     4.349301418447459,18.33295604033653,  0.017202204370679642, 8.39763308191715,     825.6696320672694,14.09821648282776,     111088.9799245376,14.75720193986815,   0.00242305711205487,10.19303278288721, -73722418906.63264,  471.0650136728934, -73722418435.56763,                    0.0
14.35287146138636,    5.7869739349313445,17.86205849819129,  0.011706603657409364,15.77477645459387,1.1397844705306734e-05, 17.8735009574566,    432.97300095392126, 9.97187354066088,    150243.20185428002,22.74937738025408, -71913139942.74748,  87821.48266467958, -71913052121.26482,                    0.0
84.67006802936069,    1.5392906162812314,  0.9196630621867,     119.3504421920684, 6.11549126094144,     87953.59062931087, 9.55789239912312, 0.0006378486918113764, 6.97585771227092,     1.976794382510155,12.47867979464662, -70348295726.77794, 1568.9338411732585,  -70348294157.8441,                    0.0
44.45918353322918,    40170.786606022375, 2.40294715432906,     32701.44697072707,17.42309227335442, 0.0027391451663664394,14.75462498889177, 9.499000907647874e-06,24.74108120204058,  0.004480998337457777, 3.25379548522842,-64608706130.082405, 105862.47134657268, -64608600267.61106,                    0.0
15.88103861297038,1.3650254598300658e-06,14.42624254835628,   0.00582420294282663, 5.51501909706098,     4349.130308002286,13.74792994405881,    15.146130215424053, 2.37233947527166,      91146.7325669656,11.32063944311243, -63495372163.36792,  732758.8320453146, -63494639404.53587,                    0.0
71.76301945781015,     236.0077798046303,18.28094899276916, 0.0001887462837635244, 3.68188207170632,1.1228563178596911e-06,13.94339654377392,  0.031735354061733424,13.21862495401454,    23142.651963710665, 0.77487319800943, -60957950247.10157,   895915.528507727, -60957054331.57306,                    0.0
60.83350463225348,     4129.092200859525, 4.27042539161978,     643.1980205045897, 2.86109060393558,  0.022009968450333414,16.38134667333978,    126796.89260795565,23.50886195413217,    12.245090584221323, 7.91481956993187, -60042269848.81916,  45.51742899457529,-60042269803.301735,                    0.0
 91.3440234057308,    28092.901405959532, 1.24544299030498,3.9510727064185604e-05,13.67899954882266,   0.15937825339616063,22.50393171085192,5.3921698272549165e-05,11.77699804099452,   0.07169371345961156,12.62207752364997, -55861867180.60182,  43875.21493930075, -55861823305.38688,                    0.0
 76.5810613287102,    0.5858269391765764,21.90921281878459, 9.895564315495412e-05,10.09970356565734,   0.00421019830170785,19.11944924806863,0.00040827668359012505,19.82429583229452,    113908.73290306471,19.91768996118971, -54452647385.09844, 12794.082773439293, -54452634591.01567,                    0.0
83.32997548015094,5.7998617877932105e-06,10.90377845688898,    123519.51664596995,22.45811591717406,    15.430497299011611,16.43511847712017,     840.3264044582482,16.86778253529532,     0.136254285816407,18.02226059091902, -50653852000.47484,  172425.3069922575, -50653679575.16785,                    0.0
 39.4057645490475, 0.0020442921485260977, 4.06037679767877,    23412.006427238677, 1.08202407044469,     30068.44971600694,17.74677012007189,3.8349116515742504e-05, 3.18632890081816,    11684.094240493056,17.41892262936664, -49834225814.23004,  26565.38705988399, -49834199248.84298,                    0.0
55.94284201189468,     1504.206430276773, 0.20008371970459, 1.609366220200548e-05, 23.9098585961324,     93186.88390322057,16.33741267374612,   0.09861126807773446,20.83499641034956,1.2540270453167313e-05, 6.20817989022693, -49442863626.78135,  141889.4995618588,-49442721737.281784,                    0.0
82.64797309397042,    2.9234834102675764, 2.80479942652592,  0.003102974314769664,  5.7852776340377,     77798.18468859329,16.98543680166954,    26.420344778474156,24.44012764841264,     72609.41457139811,23.68970592210548, -45427780515.08621,  322.6513737150135, -45427780192.43484,                    0.0
38.83862134910094,   0.10411264967117155, 2.88774793878027, 0.0005558190993884815,12.86277808138634,    108395.21532873604,23.94675465166692,     94.30583472764428, 20.0065334482987, 6.876613758832606e-06,22.51541276423866, -42809663073.23315, 147229.17324787925,  -42809515844.0599,                    0.0
52.09215136899137,    1.6074627410040325,15.97291736564486,     56533.12574030103,23.23395878354746,    0.0019634384946521, 5.27093290897517,  0.017072938432946792,24.79635795469833,     33904.39242791003, 3.42482617048277, -41682066638.22175,  568.5049518542854,  -41682066069.7168,                    0.0
 58.4244202608561,1.5333443652065267e-05, 2.98341568612181,     88933.03956913065,18.25460318514949,  0.003564268353135282, 5.90555235796241, 0.0021404264716934174,14.92680336395306,     7172.666209657276,  23.915468327814, -38353794587.33075,  65964.68134161062, -38353728622.64941,                    0.0
 88.2062691248666,      77381.0779479986,13.29110229511391,1.1102167223819295e-05, 6.25535906969007,    2455.2410771648147, 0.36858411474087,    17083.302177334892, 23.0970029687534,     4315.759570635344,  2.9418957914938, -38196299585.91675,  90072.50455948724,-38196209513.412186,                    0.0
41.91147384750718, 5.009467359373761e-06,17.44226978781074,     38694.56875657206, 3.51235274899536,     33.60000005129511,10.33565558607757,3.3253557259191487e-06, 22.9381495652693, 6.195083670213085e-06,19.32650324558058, -37578819429.41968,  661760.0785079264, -37578157669.34117,                    0.0
40.87382084106336,     436.9786134151106,15.17118727516744,1.1429174790223524e-05,22.02172795370178,   4.6417717754061e-06, 3.87106858725717,       83915.580703259, 17.0102716933813,     24.55418932510712,19.48272684861492,-36483620717.460205, 302930.40171482763, -36483317787.05849,                    0.0
 5.77771432270842,    147.53793800886183,20.64231423024226,     54334.78476401166, 7.23286438628921,    0.1506438482376123, 9.42298428635834,  0.003535385788559582,23.30254057929585, 4.013633789313265e-06, 0.17414908615895,-32044292188.632496, 249440.28221259936,-32044042748.350285,                    0.0
40.48310057311644, 0.0009659076621652291,19.35882347522742,     67953.31018755437,13.15611865500445,   0.01682472793891035, 0.32126804359046,     5190.892085608533, 2.94060287236458,    1.5379042895200676,18.82646393015989, -31748509962.42118,   1095.38241703948,-31748508867.038765,                    0.0
85.60427989549959,  0.006385894475351461,16.11573676210344,   0.08743836964964925, 7.35585348315038,     58696.82758147292,10.68973646772182,   0.07032264862305808,10.26273181271074,    1062.6359233797693,14.30715998829904,-27483880239.743668, 182.25288844498644, -27483880057.49078,                    0.0
41.62848737078632,  0.000694242668560568,24.91193034062725,     44218.50715997285,24.72101761782344,    16593.381704573083,  1.6454357339224,     21.98195707657092,  21.739822420302,      4579.73508192156,21.16186555070876,-21752130160.247433, 1440.4643171660393,-21752128719.783115,                    0.0
25.22548580763862,     4.239929631956521, 4.05496983699976,    17042.581695189376,15.79726055764017,    11165.455219371344,15.61365845450015, 5.721424769470007e-06, 7.32572769272455,    14753.674609936363, 1.06521844154693,-20314978869.199707,  174781.8753096346,-20314804087.324398,                    0.0
26.85299293587209,    31172.075120062003,14.81267837036026,    32640.185043510686, 7.90571984987128,     58.39835512668979,10.69863706906216,     4361.314278687488,10.27019622907473,  0.005081894763160319, 6.59102797017669, -17799805870.24517,  196.7944146323776,-17799805673.450756,                    0.0
 4.21963512223205, 6.646443688621627e-06, 3.52063388629926,      49633.1461607037,19.47284451365944,  9.11752615590901e-06, 13.7824526307904,     52823.16243161639, 15.5358920039758,   0.28947966516596063, 1.28523724779506, -17621904227.02265,  260138.7297204893, -17621644088.29293,                    0.0
 41.7506553915701, 0.0007309939194789105, 21.9400644719643,5.9030157640111037e-05,13.67765110165044,    15504.492073338899, 1.22276798931613,  2.29710513361095e-05,10.88254155615775, 0.0006746899347763798, 2.15419237772353,-17330790230.375717,  63323.70949605151, -17330726906.66622,                    0.0
11.87449249311639,   0.03639335225275033,10.32071108458521,    11001.167717949098, 7.21405447135936,    35686.362543813775,  7.1908962924546,   0.05355718788579967,24.87173925466346,1.2589573530841353e-06, 0.89635332021099, -16964549440.34955,  794354.2309388086,-16963755086.118612,                    0.0
40.11073717574345,     39776.49213347631,10.01324230012038,      9.58743028091368, 1.67937757554188,    0.3731664156037913,13.46223028903254,     1807.341234691546, 6.46953259089776, 1.187836103990029e-06, 8.73540229776537,-13973078617.166967,  841869.7700382948,-13972236747.396929,                    0.0
38.89207061330684,   0.10374432159732902,17.38400815001275,  0.005196964774591725,24.30206062015388,     56390.99168442054, 21.2069757911369, 0.0005789174513463552,21.20559559770909,     7806.260454953068,13.86555685217229,-13548515676.709072, 1929.4212235531083, -13548513747.28785,                    0.0
78.30266890900009,    28352.442093535105, 5.41592406992866,    137.12914520317537, 3.99321156892058,    2.6233641831611876, 3.83706885492292,  3.30225635002316e-06,18.29173624404598,   0.09014813824986068, 7.75746757828325,-13084601016.201412, 302834.73129524116,-13084298181.470118,                    0.0
79.43981525382323,    16916.082487047745, 2.07069366043623,2.9187548324239755e-06,17.52393023501052, 0.0014316706300427286,11.30199279756051,    1226.6921154452696, 7.15369839679608,    2.7707023172062546,21.39056262859116,-12200595563.820692,  343310.6989277409,-12200252253.121765,                    0.0
33.51452140505122,  0.001993887193439356, 9.03266152557771,  0.001338840891873165,11.06873161566456,  0.009738359548242256,16.94894832245968,0.00011007768160676518, 6.98469517498613,    54068.232238879296,21.21329865451625,-12006587487.508152, 10435.628001163655,-12006577051.880152,                    0.0
