2.833791009195696819e+00,8.271244749092085749e-03,8.810345676747362298e-02,2.382007209861158187e-02,-6.932944397751441556e-01,-2.304907876058901253e-02,4.264280523882161278e-01,6.960134842272547480e-03,-4.548882685259023756e-03,5.141231180572715213e-03,-1.039984373237468507e+00
8.271244749092085749e-03,1.412421278685660753e-01,9.119163766163933538e-01,9.866758444525012064e-04,-2.802404389023373590e-02,-2.021568996336935327e-03,-4.484558109268968473e-02,6.959804936776814097e-03,1.088549842933346362e-01,-2.631081238590764399e-04,-1.769392700629058013e-01
8.810345676747358135e-02,9.119163766163933538e-01,2.517536893628286876e+01,-3.228853353171185631e-02,1.517074190041971748e+00,3.205847959903437155e-02,9.909700680066062528e-01,1.180778679989987444e-02,1.746525249245405087e+00,-9.694055182771534052e-03,-6.643380446403470252e+00
2.382007209861157493e-02,9.866758444525016401e-04,-3.228853353171186324e-02,1.332792608051782124e-01,-5.735242676373294990e-02,-3.443507698114286163e-03,-6.538527510127695175e-02,-3.127786537561039323e-04,-1.170908098904689665e-02,4.489474818546288935e-04,-8.972844948308699581e-03
-6.932944397751441556e-01,-2.802404389023373590e-02,1.517074190041971748e+00,-5.735242676373292908e-02,2.320190363085285412e+01,-1.358943506099275778e-01,-7.858981479682766169e-01,1.140219810802678979e-01,-9.566080248695325583e-01,-1.305262866720239417e-02,-1.904857812479190393e-01
-2.304907876058900906e-02,-2.021568996336934460e-03,3.205847959903437155e-02,-3.443507698114286163e-03,-1.358943506099275778e-01,4.601244806079793359e-02,8.631848385499694964e-02,5.614101091839902684e-03,1.002794870406473610e-01,-1.393656681428058302e-04,-1.624921253361533494e-02
4.264280523882161278e-01,-4.484558109268969861e-02,9.909700680066064749e-01,-6.538527510127696563e-02,-7.858981479682766169e-01,8.631848385499696352e-02,3.702534112387511733e+00,-2.901169049158454707e-02,-9.582830155685819751e-01,1.136088846106181587e-03,-7.967032466165893112e-01
6.960134842272544878e-03,6.959804936776815831e-03,1.180778679989990046e-02,-3.127786537561072933e-04,1.140219810802678979e-01,5.614101091839902684e-03,-2.901169049158455401e-02,1.351018246788495691e-01,8.463488419012158426e-01,-1.605713599926318191e-03,2.012394569028319591e-01
-4.548882685258970847e-03,1.088549842933346085e-01,1.746525249245405531e+00,-1.170908098904689665e-02,-9.566080248695327803e-01,1.002794870406473610e-01,-9.582830155685819751e-01,8.463488419012158426e-01,3.764971294748728781e+01,-2.171255725530644651e-02,6.136398981083424964e+00
5.141231180572713479e-03,-2.631081238590762231e-04,-9.694055182771532317e-03,4.489474818546289477e-04,-1.305262866720239417e-02,-1.393656681428058573e-04,1.136088846106181587e-03,-1.605713599926317757e-03,-2.171255725530645345e-02,9.808808045318305122e-03,3.543693654836765645e-03
-1.039984373237468507e+00,-1.769392700629057735e-01,-6.643380446403471140e+00,-8.972844948308692642e-03,-1.904857812479190671e-01,-1.624921253361533841e-02,-7.967032466165896443e-01,2.012394569028321256e-01,6.136398981083426740e+00,3.543693654836763476e-03,3.986158436247151116e+01
