gaussian_0_normalization, gaussian_0_sigma,gaussian_0_centre,gaussian_1_normalization, gaussian_1_sigma,gaussian_1_centre,     log_likelihood,             log_prior,       log_posterior,                 weight
       554412.1047099913, 0.31173620460611,28.07478412089064,   5.419739189479963e-05,20.08908139428635, 52.1616331737173,-148538603358491.62,    18451.072369659712, -148538603340040.56,                    0.0
       944080.9720092877, 3.24902489008256, 7.78976374641032,    0.007729558544131568, 6.53603605481593,51.94223718855488, -24179676596859.53,    129.37349558554143, -24179676596730.156,                    0.0
       741455.6122076398, 3.35050318897474, 2.85150595351209,      13.234373667239085,22.91958118999412,59.26751787491799,-13350223660686.916,   0.07556215914124548,  -13350223660686.84,                    0.0
       620505.2932506875, 3.67373917003844,19.78511835826013,  1.7778252484756334e-06,20.72424303590244,51.80377409744938, -9239049624831.041,     562484.9803771762,   -9239049062346.06,                    0.0
       95881.69961380176, 16.7640044973145,37.20131043762744,       996344.9390792216,10.33098274571623,59.51789461584249, -9155489915911.191, 1.143318738727332e-05,  -9155489915911.191,                    0.0
       45379.31742435128, 0.18484644535682,10.62465195219802,        526767.535703814, 2.90371178992733,64.12857069788541, -8472771882786.504,2.3934841320930625e-05,  -8472771882786.504,                    0.0
      431656.76375246013, 3.14022221327467,24.23320192238748,       31.72800403409329,21.20032821501667,99.37285213559664, -5230718271814.424,  0.031520214816515284,  -5230718271814.393,                    0.0
       741378.6649782103, 11.6385835836311,47.98227275792804,       32925.35015550705,20.50359262750614,74.77348835124616,-4302976988846.3687,3.1720573088692876e-05, -4302976988846.3687,                    0.0
       926813.5552157132,18.10071382755802,13.62567075456991,      284.30511425172466, 1.37698211627732,97.92509554776287,-3619459105090.4053, 0.0035184268777162407,  -3619459105090.402,                    0.0
      360.65393596770076, 0.70055980027452,24.27623825311106,       831595.9755088754,13.07818966103538,92.67235413170818,-3589087741987.1484, 0.0027739436316039606, -3589087741987.1455,                    0.0
       478850.0574284716, 6.19995516215317,19.25029605980277,     0.06084931538623586, 4.07602003495772,81.45754316867848,-3260269363998.4683,     16.43404072381791,  -3260269363982.034,                    0.0
        795972.262308818,21.85270423434292,47.28104080573098,      0.5431490713686353,22.56184978763838,78.23021651624607,-2552380271285.0005,    1.8411164357734071,  -2552380271283.159,                    0.0
      263967.14753257163, 2.77400198318662,20.86518762964632,   4.322207540276945e-06, 9.87196775324532,74.58176768065717,-2214303795183.4546,     231363.2537766336, -2214303563820.2007,                    0.0
       71.90616782148213, 9.28710095145343,49.51246182158883,       636329.0184023853,17.83421343701164,70.79074480911231, -1979016086195.103,  0.013908584365624279,  -1979016086195.089,                    0.0
       563310.7864262179,15.30443984047241,27.51595890062196,  1.8505769755296647e-05,  8.8889844631888,67.62486327767446,-1818994934915.6406,     54037.20100573692, -1818994880878.4397,                    0.0
       539192.7259732226,16.54514452191639,36.88365957144958,      1005.5678146525747, 21.2897799095987,55.19151553195871, -1551938161835.794,  0.000996317638683936,  -1551938161835.793,                    0.0
        741183.164009259,20.27221372263217, 3.45124275939972,      0.2499551794614618,17.84306974518736,76.11518539294823,-1453895321228.9207,     4.000718606402193,   -1453895321224.92,                    0.0
      1.8049133964672577,10.27777738568346,27.11537597417452,       332349.0476050604, 7.59114093715823,84.45967649054002, -1279486472095.844,    0.5540462122635907,   -1279486472095.29,                    0.0
       7.971878787531895,23.32680222528388,29.07436264978832,       449876.9236554325,13.74394747841964,83.85383256476248,-1228522624233.6304,   0.12544316675972825,  -1228522624233.505,                    0.0
       217975.8185492417, 3.85460769427013,28.56981731657228,   0.0017775460898545974, 6.51749215627435, 72.3405730557954,-1086626995563.4839,      562.573321649615, -1086626995000.9105,                    0.0
      137758.67945818673, 2.45478133554704,21.62179342749254,    0.041990562817372484, 7.92607305112368, 62.7293671308723, -681504631473.6694,     23.81488214772731,  -681504631449.8545,                    0.0
       140629.4086017109, 12.3661683008327, 3.08496594185455,      110480.67728411572, 1.88556846613044,64.00061741447381, -663587967353.6511, 1.616224471640593e-05,  -663587967353.6511,                    0.0
   0.0012904836386648268,21.67000559190208,27.00294034144138,       183612.3388674381, 5.24578963640912,84.91445807495431, -566526349822.7627,      774.903282046207,  -566526349047.8594,                    0.0
       224831.5807628228, 8.70369128226535,10.48400780736124,   2.036789344823219e-06, 9.37390929280612,51.51546091875466,-493042157830.57007,    490968.78994909173,  -493041666861.7801,                    0.0
      350363.93532549153,14.60433006295602, 3.72407228804931,     0.09079432331098188,13.11480456618206,58.33814048545048,-488153236704.24426,    11.013907287108314, -488153236693.23035,                    0.0
       459007.1014810753,21.05576096903596, 0.13650014906837,    8.35329112178429e-06, 3.17533275087585,61.26045501130232, -456085016190.9935,    119713.29448944134, -456084896477.69904,                    0.0
      209799.67485902022, 8.98722053357949,20.05599907367741,      0.8432692187837401,13.21650527047989,85.81638510689636,-431484799620.56085,    1.1858656727020753,   -431484799619.375,                    0.0
    0.002936082552993519, 9.19990525961316,31.94316350798972,      242081.94585735947,14.81796768815561,56.05335308263215, -348632419801.3324,     340.5898826342275,  -348632419460.7425,                    0.0
      109207.81591470398,23.62946083295808, 7.84873778690763,       217151.7010267741,16.57644016196695,68.23464109228487, -303531378193.5629, 1.376192936248983e-05,  -303531378193.5629,                    0.0
       499.0572595502086,17.92233574494327,  0.8412206637089,      136803.44288157226, 6.00551106846374, 80.6093601422424,-274717467993.09912,  0.002011087842860726,  -274717467993.0971,                    0.0
       40160.29462360975,  1.0177890082877,31.66119535123312,      191646.01222498505,20.59817650932968,87.38194967124983, -267437546530.2448,3.0118169335337275e-05, -267437546530.24478,                    0.0
       1158.806638983547, 1.35382305114691,46.68623001867081,       281993.8611052145,22.84790656032946,84.46371169110975,-253822951545.51813, 0.0008665029169473981, -253822951545.51727,                    0.0
      218968.22918586215,17.73210984076054,21.88439906947518,      2.0869207123542735,16.69958156355353,62.67843266086581,-229529517145.41898,   0.47917945553994795,  -229529517144.9398,                    0.0
      30.296107110755724,10.92596224869349,12.72110359256224,       98736.97563453022, 4.16583665417739,61.17789348081552,-206299197571.67105,   0.03301766899733527, -206299197571.63803,                    0.0
       193.8922985666458,14.94835716186983,45.86692454373819,      185425.33018377592,15.00007484605618,52.84966950868834,-202460699928.12698,  0.005162895431202179, -202460699928.12183,                    0.0
       162.1286705779161, 18.0552391881724,21.37252055155181,      180665.48898105018,15.36137334567859,66.05715915648467,  -187166709148.816,  0.006173475631716102, -187166709148.80984,                    0.0
       6708.964126695174,16.27299537589629,48.82039463400667,      194764.66210740976,15.81481934633443,91.04823290833374, -166681199716.3993,0.00015418870884704344, -166681199716.39914,                    0.0
      166049.89684525467,13.11665355236768, 10.7953903909979,  2.5590990720427656e-06,17.49571404540718, 69.0305693401533, -164641497796.9055,     390762.5190990263, -164641107034.38638,                    0.0
      148068.03263185231,15.18705233670146,34.69811133240978,  0.00034656435625541937,21.93928832222606, 79.2759592104992,-127192222151.00851,    2885.4669682290437, -127192219265.54155,                    0.0
      147903.79968169561,16.02726759618896,17.28714938858507,  0.00025844931777635726,17.47086318670377,97.47998413826778,-113316898098.27109,     3869.230572365992, -113316894229.04051,                    0.0
        1841.40947535777, 20.5590850936748,23.59238717416265,       158154.6067996382,20.29515274813061,80.42709046153365,  -99039641718.3367, 0.0005493851915273257,  -99039641718.33615,                    0.0
      118727.86701661232,18.06563459385637, 5.20130964036014,        81509.4875686095,14.69638724490427, 70.8969535503818, -87918731301.28372,2.0691132915255376e-05,   -87918731301.2837,                    0.0
       88702.36631835258,19.39134862137227,39.44529279182215,       35724.28962033589, 5.44119288721468,76.40190472638503, -63665158447.52419, 3.926581553688741e-05, -63665158447.524155,                    0.0
    0.055633230593259926,22.41357487901677,45.34732661226926,       43043.97539624597, 1.96030382354055,98.75405482129887, -59070773144.86028,    17.974891657566623,  -59070773126.88539,                    0.0
      0.2655719495644968,24.67319690344604,48.17355845242098,      32097.501573485526, 1.74897628061621,56.75708473949616, -51927218607.22469,     3.765489071994687, -51927218603.459206,                    0.0
   0.0008286367864812607,  1.0399014037978,38.51052976311464,       127028.4724215538,22.69396746038532,85.47605308495042, -50705216539.24983,    1206.8013668203846,  -50705215332.44846,                    0.0
     0.07971437036625832,14.80424573277118,47.35240882074068,         87398.830665988,12.32801036187144,88.41541437484585, -49069270462.23669,     12.54480098734142,  -49069270449.69189,                    0.0
