gaussian_0_normalization, gaussian_0_sigma,gaussian_0_centre,gaussian_1_normalization, gaussian_1_sigma,gaussian_1_centre,     log_likelihood,             log_prior,       log_posterior,                 weight
       361853.5912767284, 0.32545835239466,24.00179372999397,       78470.42087526423,12.12340429114642,70.04166543221251, -61534785745488.81,1.5507204005100318e-05,  -61534785745488.81,                    0.0
  3.3586171934761718e-06,10.65155148419768,48.52621493991349,       681280.0285589034, 0.76378618897256,57.86719925479889, -53797635730393.17,    297741.58303820534, -53797635432651.586,                    0.0
       827191.6560719855,   1.765228665133,25.62704596585236,       49344.23756716969, 3.69946070547331,96.09193683716077,-34223392225043.992,2.1474700566410952e-05, -34223392225043.992,                    0.0
       350759.7379172002,  0.5690891129373, 9.03766695750164,    0.000528760179278837,19.52281994708576,87.91323947691401,-20574254628875.832,    1891.2165490059153, -20574254626984.617,                    0.0
      3978.2958258834456,12.01190152429084,29.13321834282938,       771886.9597193855, 4.35359297903441,50.07221077492112,-12080111023106.938, 0.0002526594380109259, -12080111023106.938,                    0.0
      147914.75770074167, 0.30712962261934,15.10716068508638,      1495.3450999219776,14.44430785374253,57.49075970357286,-10216175598335.357, 0.0006755026019386555, -10216175598335.357,                    0.0
     0.00058995141985144,18.20336376300319,15.75411425322068,       774553.1122723867,  5.8030083772866,64.18751232906362, -9113672806224.027,    1695.0548250455677,  -9113672804528.973,                    0.0
       977328.9090029912, 9.89983518947449,48.20192627887923,    0.003712433019545633, 6.84301291912345,67.64269379614159, -8505447125548.431,     269.3651302349802,  -8505447125279.065,                    0.0
       997134.5402667071,12.26202908707395,42.98665891372246,      350341.85361890355, 11.7591525064127,85.30376334341089, -8258392275394.624, 3.857228632573069e-06,  -8258392275394.624,                    0.0
      519957.96485643176, 3.33945450550696,14.26518421226654,  0.00013177651488533107,24.66577166043748, 91.2965838997174, -7136835243871.947,     7588.605610974111,  -7136835236283.342,                    0.0
       568708.7194020674, 4.64624346364647,30.24703098114736,     0.08033636419945761,   2.721831581768, 97.0326087868472, -6136515617080.168,      12.4476649052504,  -6136515617067.721,                    0.0
