      5_drawn_prior,      0_normalization,             0_sigma,     6_drawn_prior,     1_normalization,             1_sigma,     7_drawn_prior,      2_normalization,           2_sigma,     8_drawn_prior,      3_normalization,            3_sigma,     9_drawn_prior,       4_normalization,             4_sigma,9_distribution_model_mean,9_distribution_model_sigma,     log_likelihood,         log_prior,      log_posterior,                 weight
 28.795894979649237,    3.759256024742249,  10.390400168100008,58.386781921426845,  2.6128347884319894,   36.17307772657446, 66.43748442519333,    3.916569665330472,24.990405555524756,59.311623353259364,   13.991337407924076, 1.2994169184325646, 54.08353085929242,      8.17287253976255,   2.772507727953246,       43.041868787854064,        13.281598146706338,-15623.664312224946, 9.746210257408878,-15613.918101967538,                    0.0
  80.77557950713978,   10.291863117272179,  0.9116844134685316, 48.94087906651959,  3.2571476341680703,  10.181200756593507, 51.29166532958057,    9.186938167488107, 8.487419289025123, 63.56625117952164,    12.92947027750748, 3.9950145587675365, 81.36971461739691,     6.763263044937354,   17.50262239124132,       51.006903523189735,        10.071059356804614,-15024.859677852277,7.6244855491989245,-15017.235192303078,                    0.0
  68.46323687312442,    2.526883254619973,  3.7701078273079425, 60.46406383055339,  11.263114032137596,  0.8016191025932944, 63.03307172263819,   7.6199962355859405,18.693322291119998, 45.33850750287857,    4.860409816519983,  8.207402080431947, 26.80857971019967,      6.64615618334191,   17.53426275624659,        49.40444081790646,        10.444741171341098,-14931.650872241022, 4.907432058695862,-14926.743440182327,                    0.0
  49.42112438661433,  0.45623341200732437,  1.1423873920867464, 51.98969069973328,   4.052783939631261,  11.982841923527959, 33.14800857986464,    4.024101057659465,  8.01044169463773, 40.93914117947103,   3.2950634695768004,0.19755218168605282,42.668710781846336,     6.467571004157524,   4.129441279759083,       31.960052747146968,         3.156337962159612,-14006.187794685547, 4.593349540852765,-14001.594445144694,                    0.0
 63.618440178589665,     9.09628587243082,  0.3174011179150735, 59.05303073907162,  10.852461696973627,   6.584711807978494, 55.10360608472785,    5.011897446236549,10.401374802466606, 56.10188270590573,    5.151286572244219,  9.892228147785712, 42.64201121007274,    10.585020930954645,   23.46892659881558,        61.28773923100303,          10.6356895758894,-12968.303173593247, 5.861887468021645,-12962.441286125226,                    0.0
  36.93940729643868,   3.0096780243386156,  12.023315045587173, 64.69024014656492, 0.38417677378452053,   5.224210885408797,57.776951946062425,    6.282148536659269,12.809404319757851,21.866592323965868,    5.644700763252905, 15.111960500574147, 72.36905456796094,     2.952268057033928,  0.4907370778945257,       38.080874876159086,        0.3407226310587319,-12922.817786737804,  5.99877014889659,-12916.819016588906,                    0.0
 13.593008102951188,   13.179415255258117,  2.1230528019333006, 44.21713168733118,   7.429032593872364,  23.083884365599044, 73.36473124268011,   10.862194907457488, 10.33489712494699, 53.52569770901645,   11.226736180589178,  3.108467677125134, 40.65832187029519,    1.8005373794136663,  12.490150498208024,        69.67227385043384,        11.405999756315163,-12210.323199940993,10.998756377136639,-12199.324443563855,                    0.0
  44.33894604820731,   3.9939290335233713,     7.1428275687328, 38.68329769451993,  1.7734793723122224,  10.906502229333158, 54.97357816233888,     10.9640805843893,0.9915714486778846, 50.09685175163603,  0.11102093439183491,  9.069812059394954,54.178929690125656,     5.238629983769965,   5.963020230896857,          49.058581793371,        14.979863922359147,-11182.197128148167, 2.875344915820024,-11179.321783232348,                    0.0
  36.54588116881825,   10.880295086518675,  12.057034927949609, 64.22700807097168,   5.302218721401262, 0.25329504489022625,29.090180140891732,    3.619257849465428,12.386750460939233,63.977123166770724,    8.439424320564427, 23.241279701505302, 46.08737549955894,    0.5195296257103923,    5.00475440079615,        51.29361642623007,          8.41465540796804,-10990.218289467408, 4.944278585523427,-10985.274010881885,                    0.0
  31.65321558749312,   12.062686814488586,  1.3132868255554904, 71.35349739192547,  3.0958926960992152,  26.687347482648217, 76.56527916179313,   0.5864805987413733,16.077871559736437, 66.86906315950336,   1.8553043921692203,  9.049907498694436, 77.72677224063835,     3.595355126812522,   7.456247903283121,        35.21316919467991,        10.634518592562536,-10285.488490957956, 8.074670011494268,-10277.413820946462,                    0.0
  60.18885975472176,   13.208852838356842,  2.6849574903930824,58.049700745026186, 0.10417259843333415,    32.4328669886232, 60.69788780736026,    8.345981449694222,24.752913418623287, 55.34194634098924,   14.588932906445663,  4.662335839108102, 42.77069868642436,     5.558497547763633,   8.086448836331783,        49.24076814017416,         7.676529008296043,-10007.802778576592, 10.23909719963701, -9997.563681376954,                    0.0
  41.31526779894538,   3.2353543558482794,  0.7266077116085121,48.035893196186926,   8.688590231378537,   22.86992744295073, 41.55171140341885,      2.3893485982278,16.318412516512996, 69.65560401617304,    1.380964248850897,  8.123001905179944,  73.1642364366272,    10.917101135634983,  1.3489135154086078,       60.440889839248925,        13.015340117509044, -9686.487326326702, 5.880272253741089, -9680.607054072962,                    0.0
 39.301809123004226,    7.084731959607341, 0.45362080814002326, 67.66067896170405,   0.917177267410854,   8.486226875498867, 79.24482124257878,   1.2064139416327246,14.598364534342508,61.203805044210426,   1.6115018536234498, 22.404215249435573,  77.3067182767326,     1.857096685909595,   12.73026232526738,         47.8266841840709,        17.933339265291483, -9286.320549718896, 5.902294015321451, -9280.418255703575,                    0.0
 26.409055537007227,   4.9922746575052415,  15.733534144804599, 47.36565113181909,   9.996315839489602,   1.984887138108279,  35.2707664776611,   1.0654314885418907,28.655481847748902, 32.32896616342843,   12.164296264248952, 3.4374783285715296, 91.80827308875406,     7.215501313378701,  24.651652135811563,        45.18413634989897,         6.836606086090182,  -8772.34040873585,10.549577608255603, -8761.790831127595,                    0.0
   62.3924912177153,    6.766921379476133,  18.263657361448622,57.481726345113245,   7.657587903391302,   0.795362177368137, 40.68485131993491,    3.748406921986486, 1.591069883544023,26.711183963326317,   0.5679693231571616, 12.726886212675623,23.274555882164407,     4.847054956598177,  28.632982396465863,        61.30003903952988,         8.086931702489075,-7430.6240877772325, 6.459950076346167, -7424.164137700886,                    0.0
 32.434806716378915,   2.3724107235686467,  17.011911226856263, 74.68555246098715,  10.938520202080028,  1.6327506098443187, 41.55448010775121,    6.535012529566488, 9.816489522957278,47.744022921278315,  0.36542516273625836,  4.891143183023151,41.159358603595635,     5.029112405654047,   5.917567769097388,        49.43444257670677,        11.949243233673188, -7317.210869598913,3.9674592520578855, -7313.243410346855,                    0.0
 19.841598422418674,    8.922986082908473,   6.765507152853115, 51.45368147501707,  3.1559039589331235,  10.297010968134924, 32.60400319984085,   15.951583306955964, 4.434732061393306,26.902445644074326,    6.285134563652994, 12.182305218499454,48.411868877660055,     3.650913238602972,   8.856157994457925,        34.45800950327815,         20.92499164535115, -6907.783506948988,10.302002550716303, -6897.481504398272,                    0.0
  51.91625284688357,   12.774647633434663,  34.009634903677345, 38.69969312720629,   1.894919215855237,  14.619561140797362, 36.26127351339403,    2.991228799927583,0.7956996471402036,45.009820639948316,   7.9207883167628435, 16.175442788170564, 28.79919361600188,     8.519831530921515,  1.6528926735187124,       62.722803565746034,        1.1813509197301624,-6729.9549357227925,10.338458199708256,-6719.6164775230845,                    0.0
  93.26157646902112,   2.9916878700601734,  13.819024233816226, 46.18329134659837,  12.334014348763056,  2.5054349547941968, 91.57315949656262,    6.559966476446677, 9.708051764378624, 46.63321154827176,    4.167113474633142, 4.3427094968183875, 51.51031635191566,  0.036382621091392675,   13.19597338389227,       50.542030045029676,         8.634462067485634, -6362.820578456632,7.3379948832331365, -6355.482583573398,                    0.0
  43.23719475029321,    8.635246902085195,  14.899894865062528, 37.45355083469202,    9.18852117195912,   9.680688872063946, 24.59158511716592,    6.389388728825932, 8.626044512875119, 45.40377067173086,    4.658038045376202,  9.249912512777906, 70.47555060229791,     8.573989495121385,  1.5177798486145342,        59.76570952156848,        16.137151803483146, -6141.614271666099, 5.641276517064798, -6135.972995149034,                    0.0
  43.23719475029321,    8.635246902085195,  14.899894865062528, 37.45355083469202,    9.18852117195912,   9.680688872063946, 24.59158511716592,    6.389388728825932, 8.626044512875119, 45.40377067173086,    4.658038045376202,  9.249912512777906, 70.47555060229791,     8.573989495121385,  1.5177798486145342,        59.76570952156848,        16.137151803483146, -6141.614271666099, 5.641276517064798, -6135.972995149034,                    0.0
 43.141339427138185,  0.22385528651755315,    8.12031694199963,60.620594781813935,  6.2336284359805925,   7.414818654463329, 66.82301624968018,    7.003984761744711,16.875396583138716, 40.31753325606467,   12.580685336137556, 20.982564092252716,33.340375174001565,     7.303688949203511,  1.1217359483044191,         63.4776499997553,         13.21984627932563, -5664.024179559105, 6.308033800052639, -5657.716145759052,                    0.0
   60.9472489398877,    9.349775578675018,  1.5084536990505963, 75.23128325551164,  0.2182683555930467,   8.952821546420886, 66.85133180300332,   3.2065256942213285, 28.17988479525051,  75.8609986125467,    8.765798065142762,  21.21250812544691,  77.3326134160651,    3.0598249944594893,  6.6738077872640424,        40.76631207136679,        16.818643234766448,  -5589.47969971408,   8.7559877828643, -5580.723711931216,                    0.0
  34.35182293851857,   10.818760349139719,  14.535107371606706, 32.21956536235109,  4.9081731888752875,  12.212388818039994, 31.33692648608556,    2.822545625597985, 3.851733640723298, 69.53656994571875,    10.55631274349168, 2.5375638991850096, 45.48577092359821,     6.941428653088761,  19.829369333346584,        58.62143814221331,         3.841014939324114, -5520.110793148456,6.5961317139581865, -5513.514661434498,                    0.0
  76.62546941872138,    4.168676624936085,  15.126331930557267, 53.15178113006466,   8.273169629432452,   1.454165265617167, 41.38911341032964,    9.482726277490816,28.094282100028682, 64.93174243955754,    5.041177260952264, 21.547886662513175, 49.14364078215367,     8.872224985706588,   16.11420158340279,        38.79134298216106,         15.35347819399147, -4994.726012269233,7.6564229726496285, -4987.069589296583,                    0.0
  38.32484872951665,    5.636626637725677,  1.0059023356155716,51.059721270934034,   7.287772352047331,  13.848505429468437,47.734858222820804,    9.903304786754337, 9.368065851382244, 40.78773569624434,    7.854986074688657, 10.187837475521281, 49.42277982139303,     3.817218184423047,  3.8773673931184103,        50.30399168184079,         18.65528904561191, -4774.301396084317, 4.396198246641102,-4769.9051978376765,                    0.0
 42.899299004135166,   3.6309277958229074,  3.8297858860026057, 40.98226020700482,  7.5177548864405175,   7.012794063183096,58.565406082686415,   13.266629795956353,   8.3792482765924, 19.46167621982196,   11.328364823212562,  11.45123392578397, 59.80348398107229,     9.710405514128002,   9.660743239703473,       48.488474961658504,        12.935684304158235, -4558.974361881091, 6.797318640710835,  -4552.17704324038,                    0.0
  4.327248585265494,   3.1547150758691402,  13.246882762545996,59.543593269929715,  1.2835191527447831,   31.09856400787154, 89.23121817566437,   3.2164474121309095,10.140634171041958, 20.43157237775158,    7.718416302510078, 13.194032250194864, 42.91685946863235,     5.572098162493133,  0.6956322933380026,       61.198991409077586,         10.18893729912714, -4492.200754694141, 9.828937899377364, -4482.371816794764,                    0.0
  77.74661180109726,    4.840395724871205,   1.960944120860578,11.700335619942372,  4.5541573755741265,  16.096481654635483,57.075356628818646,   15.715092629358056,19.076210109195088,24.894900822015607,    4.270239046467997,  22.67695212814704, 48.65138089358277,     7.286333373790096,  2.2245998655590133,        61.92470117998799,         16.20763969304518, -4434.324159683718,10.906202927668058,-4423.4179567560495,                    0.0
  48.03062112945807,   0.7751682602787846,   4.178322400875838, 42.23752199307139,  2.8557358422193846,   1.136531930593451,30.527083288297785,    5.403326716353265,6.1651102476134465,  65.1943907984375,   0.8301211787176626,   16.6064950119385, 53.19231374945022,     7.483128315896922,  1.6082628823442136,       46.871063168732306,        6.6239504921312164, -4414.017176956692,3.0495938074200124, -4410.967583149272,                    0.0
  58.80893964743946,   2.0781458486722753,  18.802556861143508,53.794076223519816,   4.470670960560085,  1.3343991014043741, 35.85363168752437,    4.309977527321816, 14.90080254390157, 60.77775772291321,    6.576318813860629, 1.4026892971708715, 77.43134740779927,     6.339609260363398,   18.10125099560764,        52.50712810512555,         16.26447453770186, -4411.351834939487, 4.421373259633335, -4406.930461679854,                    0.0
  48.82513600088713,    6.746954455920702,   15.45237502136974, 72.35503005104995,   9.649175467845158,   3.832989428090734, 52.68474160864077,    4.473640295055009,3.6832441102985545,28.040761754545866,    6.611820823867865, 2.7888961183858125, 77.96613279424005,     4.322742142177015,   15.66958010153629,        68.36804334872039,        13.961088176364184,-4394.0774827411105,  6.67992393461026,-4387.3975588065005,                    0.0
   39.3984341104528,   14.916668911662143,    5.83862113205344, 36.59308771076634,  2.0788811006793693,  15.800906781464569,31.148140004683782,   0.8723948838213849,22.441612915228077,  51.6917881085863,    9.166560799936356, 14.495160180687073, 78.84685627354435,     6.048186972719538,   13.63779798065026,        46.03323778526904,         6.425916457948915, -4322.487194939335,7.2773338296923535, -4315.209861109643,                    0.0
  24.94894318135478,   12.334159186105188,   6.576499966770867, 70.83460734957836,   0.523092289684286,  17.869079936015453,11.614426742771435,   1.6665803882759984, 4.979811053779219, 88.87439840795713,   2.9583627802162584, 10.952103099961793, 26.73981799994857,     7.251438027000127,  2.7160897778767383,       53.017077700919565,        11.187216265172063, -4232.127491895106, 8.834238679793915, -4223.293253215312,                    0.0
  93.23906838969094,  0.09259273970912796,  17.276736638672205,11.880592752344555,      2.243091950088,   5.927988232907878, 61.77245347526674,   1.2376737955699146,11.381232985413925, 40.57796698318508,   11.371523397853863,   7.09465534968848, 36.41534774640657,    11.737356732790948,   5.376749097611093,        51.11780448068381,         6.624344213441802, -4073.696638055689,  8.57980428576853,-4065.1168337699205,                    0.0
  93.23906838969094,  0.09259273970912796,  17.276736638672205,11.880592752344555,      2.243091950088,   5.927988232907878, 61.77245347526674,   1.2376737955699146,11.381232985413925, 40.57796698318508,   11.371523397853863,   7.09465534968848, 36.41534774640657,    11.737356732790948,   5.376749097611093,        51.11780448068381,         6.624344213441802, -4073.696638055689,  8.57980428576853,-4065.1168337699205,                    0.0
  30.09987570132637,    9.134049730860605,   6.627405323848588,21.831751419150383,  1.3484616070539002,   7.586917772985682, 67.83583038188303,  0.17137004735792072,18.386507710702233, 10.41133963538293,   1.2095581868615408, 21.602459724042696,19.418946223554638,     9.401179636275534,   3.142594884964934,       51.377584788822695,         3.894854984796826, -4071.387369724189,  8.96408198562626,-4062.4232877385625,                    0.0
   71.8527070130372,    4.161201647412448,   2.700510611945467, 52.45440345449198,  14.866171995202938,   6.279945986140037, 39.28508631788716,   1.4661262442694407,26.997652531354774,63.297228000597386,     4.10503330969763, 11.689577783513869, 74.47387102810544,     7.381310712598829,  20.439366905585274,        73.93759327232914,         5.382868758179597,-4062.0519589853907,10.646967540530882,-4051.4049914448597,                    0.0
  49.25717809681655,    2.805935632907221,  2.6250282740315702,59.746662953037635,  6.7269311498568545,  3.8482698021976853,  56.7656623644179,    7.639311962730878,2.2384806757002433,29.495998297066624,    1.184304782222787,   8.24703045467047,61.621192485379765,      4.51044675640619,  4.2896156402274865,        51.87810438190484,         9.333113791692162,-4027.1818264382896, 2.658882785968964,-4024.5229436523205,                    0.0
  60.18709282974335,  0.22383653824935168,    17.9450250099137,57.593711940406116,   8.830805329110888,  2.1342765624876217,53.103861647165054,    4.002042867431323, 8.529922692055417,45.406596273595646,   3.4480694135744416,  18.82110603514404, 55.64047672096794,     11.07526254435681,   17.70016044363381,        42.40101120595766,        10.995761304330202, -3967.564953689908, 4.072235581939551, -3963.492718107969,                    0.0
  74.76943683489013,     12.8031435075739,  12.615001962123154, 44.95265616668209,  1.0517652730942395,   22.78425480213889, 21.49632805863528,   2.0990365948463783,17.154285071559812, 75.02123410963588,   15.607079756770846,  8.703530731442568,30.939669404872443,    3.6340484927293346,  18.263920949650718,        58.31554628364071,         10.88226643365404,  -3941.58860214659, 10.07048356298397, -3931.518118583606,                    0.0
  63.93747054624487,      5.9027837006283,    8.38488790413112, 54.53268342876133,  2.9721213175600076,  14.206195261918836, 33.47837332915691,    6.354738161115838, 5.893916791044965, 38.30963336570156,    2.573335359571752, 23.044089264706837,42.282351699908524,    14.809548906332433,   6.851300603563814,        50.43297199832473,         18.41539386786972,-3918.8375994871203, 6.544990448203372, -3912.292609038917,                    0.0
  55.34625795439824,    8.660335627332065,   4.793867989010389, 57.07232890354229,    9.22609708706105,   4.002819669801725, 76.50546165642177,   5.5578021383262595,19.914110462266493, 55.37459916360684,    7.751313922897076,  11.16824904101088,40.750123132800724,    3.1426726683381916,    8.77486519471467,        45.58830999456483,        11.741855595583521,-3854.8197735258273,4.0974333557313685, -3850.722340170096,                    0.0
  83.22677801740943,   3.7664232127872346,  10.668880754190702, 30.22229192583814,  3.8624808790135265,   29.01860524662144, 75.57796961468786,    5.952899701979701, 20.28691766722688, 71.03942903685723,   13.002830616970325, 10.164732974764904, 45.53167030352983,    11.102694287205106,   7.051690332886411,        72.34732580614306,        1.8638665745310306,-3810.8898872893747,12.984687766051914,-3797.9051995233226,                    0.0
 35.615169254733594,  0.17728062118585441,    2.22182150195054, 55.10101378139369,    6.25414127977851,   30.81475863954135, 68.89322621496869,    5.397844395125543,23.720774079523643, 65.10499466293653,    4.696631581004448,  1.112400611946267, 52.82316435853034,      8.63604552618331,   4.260639033295699,        32.01178029606754,         6.397643592557163,-3768.1534637399513, 8.058681641202599, -3760.094782098749,                    0.0
  47.42194553356893,    3.812163197288904,  18.823188541326093,54.169946114381816,   6.922928083178368,  1.3917493819947868,49.079077530003396,   7.6627756935012785,13.455627215166638, 31.89354957448882,    5.345571628781492, 10.343313230096545,44.980448209815904,    4.9288218974568565,   31.23312545128516,        48.52864364167574,          7.59980860265671, -3712.966243468215, 4.612973369529756,-3708.3532700986852,                    0.0
 63.525585348472376,    5.636580807182556,  17.831421335069294, 38.03376652852219,   8.285630553721763,  10.705458261681578, 61.15746163361053,    9.771520959348639,3.4600366065685133,44.417091735636546,    8.152937887294474, 14.347998915261167,10.308709318564425,     7.245848056878166,    32.2984981877287,        64.51474432595546,          6.20845390472831,  -3598.44942843726, 9.522490297987726,-3588.9269381392724,                    0.0
 23.118695446393836,    5.728282617127052,  2.9550520760646872,  82.4521730003786,  5.8385985317175555,   23.32520610497748,34.089153753133616,    7.103640187525875, 6.148475728268328, 52.36741442663193,    14.02729634111773, 16.874885042384697,26.820489362041833,     6.246466495592296,   7.935153760068452,        36.15353357472809,        3.8446624537020364,-3500.5592041183468, 9.688541800974463, -3490.870662317372,                    0.0
 13.450099269912116,   10.037733489904781,   4.115008104164941,39.588663210850356,   4.765836488646969,  13.158940847454026, 71.86930032669196,   10.833239136645112,24.098857382734103, 47.54674063608518,    2.365989896115296,  6.723640964480911, 54.74224197277071,     7.367323117524684,  11.662491484080036,        59.87540947085461,         4.482525249105167,-3484.8865333484214, 7.489400977329459, -3477.397132371092,                    0.0
 27.638777971583163,   13.652718127807836,   9.915016746257386,54.855461560247484,  12.075340097926142,   8.691141712271001, 70.63460632945589,    2.991372074690159, 6.168221342701441,12.257978531981998,   2.3621039410913003, 17.211478076219922, 40.43833839942072,    0.5969053724359883,    9.78389426614606,        57.28094096042781,         9.639077232316643,-3456.5615667792154, 7.732012085694188, -3448.829554693521,                    0.0
  43.25975776570081,    4.876560027130701,  23.251198165896174,21.504704695551535,   9.408519290037049,    6.17713729512935,32.330386954407615,   12.120121657080624,10.389220630529685, 45.19593945453853,    2.752271157676239,  8.495281170624253,  83.2081538438006,     2.015965194295158,  0.6944012312931083,       57.363169428728256,        12.843431761272933, -3417.338216942241, 7.274173997246993, -3410.064042944994,                    0.0
  52.38911643196942,   4.7383372620455475,  15.446866652926325, 46.81482597976915,   3.111692692521607,  11.676582874739674, 67.57439046031068,    2.267014194123583,20.905948519296153, 50.27914901253177,   10.891009452719917, 3.3398338259611364,57.344912469556775,    1.3477759821099706,  26.405401826544466,         40.8774422725964,         9.786691082033096,-3352.4569204149907,   4.5863967003216, -3347.870523714669,                    0.0
  67.61760172605972,    9.606565240920077,   4.709992965943892, 35.78736599398912,  0.7616393049055072,  22.884481427901402, 67.30523444828772,   2.5727444424032626, 18.45514800666803,25.615651302842487,    2.513460390921046, 11.663061521216145,  41.8775999351813,     6.402570364052207,  2.4507480340462884,        41.40296676030388,         7.551219402495686, -3314.243373334024, 5.169277265486652,-3309.0740960685375,                    0.0
  51.83601444293852,    4.324728621520143,  1.8050856567579903,19.268611367009274,   5.327077285162215,    9.61884724343492, 59.66635675844476,    9.033189772930912,  22.1622167135716,13.396331609645848,   3.1044920784359697, 0.5466175888650024, 82.85311760391266,     3.837261040511158,   8.792149502904875,        33.65185462438065,         9.805806169999604,  -3291.04699411887, 8.078406658098181,-3282.9685874607717,                    0.0
  53.74726218557435,   3.9620267180772055,  11.740134907964272,13.065722354532419,  11.143962471334646,  15.770792950290875, 36.18587800953812,    8.040376739440598, 13.56091637164881, 51.57769828312161,    4.104842248398902,  2.635986590727742, 48.26931145984502,    2.8354229599145966,   0.918274320378055,        34.79567571389187,        0.8874242864941362,-3286.2927409677095,  7.59139863405096,-3278.7013423336584,                    0.0
  65.60352480392311,    4.148549083430241,   7.170342158460979, 57.39128860051069,   9.752223287990848,   7.629453917009817,51.335944542953314,   2.0299177672512516,3.9352249839806657, 85.76843423780211,    7.584838516397707,  17.09916076202856, 54.87374830241127,     11.07464086215411,   7.383526541844304,        33.77598515304787,         5.011660605490139,-3248.7845046301945, 7.037265214975811,-3241.7472394152187,                    0.0
  65.60352480392311,    4.148549083430241,   7.170342158460979, 57.39128860051069,   9.752223287990848,   7.629453917009817,51.335944542953314,   2.0299177672512516,3.9352249839806657, 85.76843423780211,    7.584838516397707,  17.09916076202856, 54.87374830241127,     11.07464086215411,   7.383526541844304,        33.77598515304787,         5.011660605490139,-3248.7845046301945, 7.037265214975811,-3241.7472394152187,                    0.0
  65.60352480392311,    4.148549083430241,   7.170342158460979, 57.39128860051069,   9.752223287990848,   7.629453917009817,51.335944542953314,   2.0299177672512516,3.9352249839806657, 85.76843423780211,    7.584838516397707,  17.09916076202856, 54.87374830241127,     11.07464086215411,   7.383526541844304,        33.77598515304787,         5.011660605490139,-3248.7845046301945, 7.037265214975811,-3241.7472394152187,                    0.0
  21.57710167856398,    9.533369171630195,    4.85455981792983, 50.05524891986966,  2.9427789730227425,  0.9626525977361702,52.167253955871104,    7.349490176514871,17.602211816171156, 33.39438876091913,   1.8910056254587768, 13.743975857576272, 38.79668104613199,    3.1504740868889187,   6.024609763950398,          74.644630789644,         4.660502421690412, -3184.715963854301, 7.360265965636106, -3177.355697888665,                    0.0
  32.24874170310293,    6.361759341849394,  3.0568826918027403, 39.69688485630291,   4.189379413313683,  10.680336725458275, 72.44108865623708,     7.11864739392861,20.510123648719023, 51.41123951525582,   3.1909298907935453, 12.427253472076456, 71.43275223371337,    13.486311315669205,  11.158219872043372,       49.431989114986564,         5.729280437321937,-3168.6040025812804, 5.724563977236149, -3162.879438604044,                    0.0
 30.568818147529274,    12.42754903244161,  10.848666112047667, 81.66924562195159,   8.446046811453495,     18.702187772398, 37.97809055201233,    4.650685827550912,11.173845207144744,29.959086084590027,    5.318046158144032, 2.0808487428692732, 61.73788142953718,    2.3945361035759585,    14.4094412349008,       53.041583700345164,         6.842488329759618, -3136.043682321049, 6.166189320386112, -3129.877493000663,                    0.0
  38.42780054467246,    2.053927321868632,   4.422013956743256,  53.6744619382567,   8.201884860908798,  24.526836992679716,31.913631443990422,    3.674086092902991, 14.66670312554162, 31.70470908650567,   1.4551127352965203, 3.1064414314311897, 47.97980966748816,    10.324549853887866,  3.7649340837047456,         45.7701035200372,        13.822099890924864,-2990.2364765345346, 4.838781727301975,-2985.3976948072327,                    0.0
