gaussian_0_normalization, gaussian_0_sigma,gaussian_0_centre,gaussian_1_normalization, gaussian_1_sigma,gaussian_1_centre,     log_likelihood,             log_prior,      log_posterior,                 weight
    0.001204160120804834,13.72523457974246,16.90540956198952,       609651.4088863023, 1.78437886669206,68.29585965580043,-18362035244884.164,     830.4543429878611, -18362035244053.71,                    0.0
       943676.6991003708, 5.78470714310786,25.91737959179866,       265.9050261248305,23.81214172798872,95.31995364176322,-13570983895593.234, 0.0037618009337135935, -13570983895593.23,                    0.0
     0.21712358293991119, 8.82507902022474,42.97202280115958,       941943.4694096778,  7.5716852463645,77.90644041131183, -10329759404816.37,     4.605673031762324,-10329759404811.764,                    0.0
       9805.031804387912,18.29762427541579, 37.0144141481432,       896366.2392961584, 9.95551713539683,64.48013454283796, -7159176793477.109, 0.0001031040658367141, -7159176793477.109,                    0.0
       780030.4590818654,  8.5815132584301,19.39740883577147,      1.5327747329680972, 5.31614617932914,98.45146449932913, -6247132464166.745,     0.652412871578756, -6247132464166.093,                    0.0
      122928.07942316677, 0.35651601916284,  0.0248524732687,      459.67101141508005,23.44508183040744, 79.4911518780295, -5887758877383.894, 0.0021836037606052516, -5887758877383.892,                    0.0
       392535.9733716441, 3.39907205573266,29.35414929364109,      156153.72700569493, 8.05034607137577,52.43762735682743,-4316573636263.8286, 8.951482987028748e-06,-4316573636263.8286,                    0.0
       760980.0160087218,13.35803705844352,21.08632929838759,  4.0417979108078435e-06,15.72289892893237,66.83045711735214,-3779148043136.4785,    247414.64617300447,-3779147795721.8325,                    0.0
       411457.7510843862, 5.14597458228722,20.90906319860412,      1.0741709023202526,19.67753857862468,82.34899607212813,-2900196458668.5684,    0.9309529875430937, -2900196458667.637,                    0.0
   0.0030033641847865573,19.00822055427389,45.82329491462959,      213392.63846813762, 1.65134498061833, 56.6226159351442,-2430889257390.5117,     332.9599584159072, -2430889257057.552,                    0.0
       3.486534666508939,14.28863925244383,29.02733806806512,       754829.8132404716,21.99274555750529,62.68262170952505, -2263344128342.543,   0.28681906667206286,-2263344128342.2563,                    0.0
        196085.234899169, 1.54768091698263,11.54940788973999,       6800.637402654033,19.17707731194532,86.91038572525963,-2190229571896.0125,0.00015214486320834465,-2190229571896.0122,                    0.0
      102082.14329134798, 7.24226286041072,47.75848840350432,        565154.696645966,24.96643525084558,54.90690456568477,-1779979217704.1497,1.1565459601537894e-05,-1779979217704.1497,                    0.0
      473607.65036832314,11.48810734398824, 42.5250306037902,  0.00016938198832007318,16.61823296220231, 88.8793442654803,-1721198258862.2195,     5903.815454497965, -1721198252958.404,                    0.0
     0.04154697089392695, 22.4870516657995,23.09196433353688,       190789.2056426847, 1.82939241212409, 96.9960771258879,-1712763374279.9849,    24.069148634609913,-1712763374255.9158,                    0.0
       520613.5752894627,15.04014856244488,25.04865824224076,  0.00011283062202145229, 12.7448882096212,63.99870851206426, -1575718759877.595,     8862.842216952398,-1575718751014.7527,                    0.0
        90.8000933495408,23.17129635749914,17.81854278790091,       481879.2149756578,13.35514627528646,52.21159037402697,-1532920847962.8062,  0.011015279745416494,-1532920847962.7952,                    0.0
      0.4937942389914584,17.01247828996609, 5.74517428518416,       864447.9143846744,24.70043218544998, 97.5759047088327,-1450470915427.7922,     2.025136164543778, -1450470915425.767,                    0.0
       607147.4540318217,22.52712136367756, 27.1688464203808,       672.2208083085598,19.74472945488854,64.64961324101374, -1384694530516.518,  0.001489253481084338,-1384694530516.5166,                    0.0
       569003.5147438816,12.53618892058497, 1.45524663244308,    0.015239742957632512,23.18264944426914,57.33774424897528,-1337192099920.8323,      65.6179063887941,-1337192099855.2144,                    0.0
      103.70249886846707,11.43752417589774,31.73071230775574,       213858.8718798258, 3.02918260189837,69.39446551348875,-1330986728170.3962,  0.009647645156293431,-1330986728170.3865,                    0.0
      3726.2664828174325,  14.329670369977,27.59814408867186,       471264.9964819603,16.34456959676152,72.33814050891202,  -1189132910700.62,0.00027048708132047263,-1189132910700.6199,                    0.0
       397579.0616884392,12.02256474557646, 29.6863385667195,      15546.751612699329,19.76443760043643, 95.9528200805071,-1160551874079.0872, 6.683734153004158e-05,-1160551874079.0872,                    0.0
       885.2140129463443, 4.15539643828396,29.97712636452102,       421573.3518792616,18.16663969580318,76.12748610266428,  -833006378055.084,  0.001132042389519976, -833006378055.0829,                    0.0
       362861.2692514205,14.45297256572509,49.46231527370107,     0.04904646074116242,10.86720068651364,74.33947335531833, -803089271841.1042,    20.388833772191447, -803089271820.7155,                    0.0
     0.01601298145594308,22.26850773013465, 1.76594105970989,       349706.4250829571,16.11204930764134,50.86895510372932, -669099142133.2572,    62.449335156048775, -669099142070.8079,                    0.0
        199173.276064729,  6.1062121021204,36.83601785258792,    0.002452369219005991, 6.93060596421587,81.71817548103306, -572706038401.0612,     407.7689462755809, -572706037993.2922,                    0.0
       309129.5994189751,23.87567640872246, 31.7777773516983,      23070.132856296957, 2.09645449541233,61.51121500616325,-399713435450.03375, 4.658097680330321e-05, -399713435450.0337,                    0.0
       86316.54621247834, 1.91764728541692,47.21006532018048,      0.9900275128566233,14.50119241168178,84.39178482996473, -342499453437.0241,    1.0100845246663444,-342499453436.01404,                    0.0
       315160.3015033722,16.79237164405148, 1.58193370759965,     0.01719715926656883, 13.9859532056275,75.03499715489075,-297012608830.11804,     58.14914190568566, -297012608771.9689,                    0.0
      166626.85889463514,10.09465302184315, 21.9114914296307,   0.0008296698443440762,13.17817927881349,71.99115311750022, -242257385228.2259,    1205.2987243013422,-242257384022.92715,                    0.0
  1.1455506013747469e-05, 4.56098110786009,38.63478865054284,       181246.2948718983,12.33554215645621,60.01652905428161, -234755587148.9179,     87294.26695452204,-234755499854.65094,                    0.0
      145504.33661258977, 9.14395652917473,22.60578838980532,       0.740269875822477, 9.88474737101038,50.68064721275236,-204072777664.20428,    1.3508655698069274,-204072777662.85342,                    0.0
        68369.8340700192, 2.36250314939059,47.80844263244877,     0.10014800670483417,  6.3736570509808,80.00536387787928,-174419473306.54565,     9.985235829460429,-174419473296.56042,                    0.0
   0.0024462017541993634,12.67390297929711,11.74497389940219,       39772.15048089279, 0.84785894899062,86.63452985842514,-164286670564.90262,    408.79705027956334,-164286670156.10556,                    0.0
      106764.25926749203, 7.11343593944425, 7.77728276147068,      16219.079265837752,  6.1855196171904,85.92703686281347,-137992495247.02295, 7.102221141303561e-05, -137992495247.0229,                    0.0
       74434.12646986105, 5.09692614528804, 49.2414683291213,   8.146624856816828e-06,16.01419357132034,70.62122123501689, -95822986840.88934,    122750.22081969077, -95822864090.66852,                    0.0
       35978.81221267608, 1.21946930118828,22.14501584074566,     0.14700565311588767,22.19099952351828,58.71515145281706, -93576484415.79424,     6.802487283307344, -93576484408.99174,                    0.0
       96095.08682503879,  9.0059448353694,38.52369708807682,        416.771651324137, 24.7924297644134,91.89477080386187, -90436453027.99174, 0.0024098017999948035, -90436453027.98933,                    0.0
      53.744867888945166,24.08025153486919,49.90792063370158,       81242.66545349151, 7.07305958047442,63.46576595790454, -82298956248.53822,   0.01861873652908495,  -82298956248.5196,                    0.0
      33787.064419701426,  1.5114302920223,39.91302405365424,       11900.03285792443,19.87196232243493,55.34080108255388, -70936419569.21515,0.00011363050733204375, -70936419569.21504,                    0.0
      17291.431986493397,18.84207687804268,22.60504034056042,      116264.23526933459,20.07473701000068,56.97383169708673, -68950011894.86876, 6.643320749029241e-05,  -68950011894.8687,                    0.0
       6921.708557282333,20.40034690631701,26.81478214197933,      119222.39766347222,18.76384027347894,70.51928629509193,-68153699027.679756,0.00015286068564273895,  -68153699027.6796,                    0.0
      1.1792695228667989, 22.6576711762659, 1.87166188713806,      161374.98298452017,19.67751304262744,97.21040581103443,-65958938587.707436,    0.8479887661340479, -65958938586.85944,                    0.0
    9.06973794057559e-05,23.21901998482822,42.53319117488844,      12055.137948177331, 0.24945473821398,63.20275595343713, -59999021603.40956,    11025.676971876022, -59999010577.73259,                    0.0
       87103.14135045765,  7.4230120290198, 1.05152495012038,     0.27816029923878766,16.60929254593518,78.45435770543469, -55538835475.05796,     3.595060819949768,  -55538835471.4629,                    0.0
      1.7734363874001347,10.57987414030881,47.39157389499838,      127170.48245637162,24.15345073077504,77.33671249080516, -53289628190.80717,    0.5638848692013657, -53289628190.24328,                    0.0
      30497.251880796965, 1.54929802964337,47.57096112496705,     0.17633320078814205, 3.19986948970916,51.08655168681216,-52920337889.706665,     5.671114557370599, -52920337884.03555,                    0.0
      100578.63833210511,20.76097273144894,40.11760175389164,      7446.0195850694745, 1.69812787951335,77.73379638781302, -47463795590.74401,0.00014424241127695983,-47463795590.743866,                    0.0
        92893.2955828734,17.53644610464471,36.44839814464292,    0.004826918285024331, 7.05554503274676,51.06448060192349, -43314074500.08908,    207.17153117435166, -43314074292.91755,                    0.0
      28415.000397310872, 1.82481485069105,24.67046704072578,   0.0003105153145474247,14.54785330491473, 95.6691277993489, -39004902228.93155,      3220.45311158119, -39004899008.47844,                    0.0
      0.9610507092198496, 2.86319707998544,33.74374013927612,      64465.843644807974, 9.39782734664112,71.34775506481195, -38981726621.44145,     1.040543332741875, -38981726620.40091,                    0.0
      1.2889556354851839,17.36970367055254, 2.63128663952151,       90940.82619849958,20.58651261869286,80.24943012339673, -32121134397.00899,    0.7758328882962252, -32121134396.23316,                    0.0
      3.0999911391908164,23.45246022321196,  12.600367835647,       58856.40786683453, 9.82965692464623,53.23459041019892, -31065474149.75402,   0.32259855770785806,-31065474149.431423,                    0.0
    0.024470536644678877,  3.7885804021704,18.34700452654389,        77171.7844136935,17.36692573707753,84.82294541746441, -26724515330.58281,    40.865483728948234,-26724515289.717327,                    0.0
  0.00010686237210108942,19.00778668019206, 33.8519180679399,      106860.45889519178, 22.8622975069968,95.79685565612886,-26004573516.194862,     9357.830837350682,-26004564158.364025,                    0.0
       65173.31628974136,13.42604609214976, 10.4019914406829,   0.0037411878660271666, 0.41306918567412, 95.7997159590307,-24394460738.773335,    267.29479866125854,-24394460471.478535,                    0.0
       49718.91417852923,12.32207479316947,46.65217524585728,       5934.493219715791,  1.8160421504252, 84.3583814397527, -19453583262.98831,0.00018861945510040217,-19453583262.988125,                    0.0
   0.0035046124176441084, 8.51231878764822,49.62883688365577,       42144.74198569316, 8.22726538919343,71.36723363090991,-19030980970.262768,     285.3382810955174,-19030980684.924488,                    0.0
       60390.96038446374,17.06023563148252,36.77994236392972,    0.002865642737912409,14.69185166027768,68.33507434031918,-18825377514.398552,    348.96186960835445,-18825377165.436684,                    0.0
     0.06409802968153765,21.61389789698945,17.70493470782928,       71837.21331804388,  24.350072424613,93.15231224417786,-12028203783.422384,     15.60111749512633,-12028203767.821266,                    0.0
       28367.40305884127, 6.82161767882993,18.40723195776304,   0.0001127124879052028, 3.97274502526126,58.57025106909323,-10398515414.351746,     8872.131407607321,-10398506542.220339,                    0.0
       457209.8856689416, 0.06925856102521,26.24319653295081,      0.6027036798105169,17.17026195938607,93.52304439166844,  -9572869206.26793,    1.6591923223953178, -9572869204.608736,                    0.0
      0.7044471346983019, 14.6257354652223, 39.8244956259137,       41790.85617540928,13.14693096494292,91.74906600115442, -9343984837.961174,    1.4195768670674436, -9343984836.541597,                    0.0
      56200.997920291644,24.00696244427001,12.72628783422026,      116.24812704371983, 2.65732785340539,63.67090871148773, -9078221289.518595,  0.008620082411359888, -9078221289.509975,                    0.0
       593.3874160035251, 7.44864850216306,48.84326318317921,       38000.72265457379,15.07736504240894,53.45709297442491, -8768263518.427824, 0.0017115549369061814, -8768263518.426113,                    0.0
