  gaussian_centre,gaussian_normalization,   gaussian_sigma,     log_likelihood,             log_prior,      log_posterior,                 weight
 5.51219467213129,    2637.5421746271804,22.32963991049382, -17803279.27210948,0.00037914085682491547,-17803279.271730337,                    0.0
 12.1144494527026,     1974.275705385423,17.41530232106324,-16713231.303276984,  0.000506514868856565, -16713231.30277047,                    0.0
 68.2716090534482,    1316.0084713944723,14.72489264553002,-10346860.631346177,  0.000759873527972337,-10346860.630586304,                    0.0
89.27312478046746,    1834.1256672887032,23.56306364799549, -9187079.305958806, 0.0005452189115690477, -9187079.305413587,                    0.0
77.27744002285016,    1413.7444391203674,18.86671109904653,  -8886502.61058829, 0.0007073414206475681, -8886502.609880948,                    0.0
86.80421869307658,     1484.464141451032,20.54599606243178, -7644650.146209106, 0.0006736437560711445, -7644650.145535463,                    0.0
83.32864351545115,     859.5733562244458, 12.2283486256547, -5161894.948993279, 0.0011633678414514363, -5161894.947829911,                    0.0
15.47694714164482,     576.2985484422237,14.95133800739556,  -1829265.84026235,  0.001735211727850212, -1829265.838527138,                    0.0
 80.9446353190214,     401.4006109463415, 8.43831463933853, -1681515.453927105, 0.0024912767263667126,-1681515.4514358283,                    0.0
 68.9849667459118,    284.78467648595904, 5.49439892791445, -1299533.442005821, 0.0035114248854232286,-1299533.4384943962,                    0.0
56.66506915407198,    360.63463443506004,15.35123246925854,  -743789.555732769,  0.002772889524508693, -743789.5529598794,                    0.0
31.47562222742052,    349.04426526116856,15.61169385658862, -684471.9329349796,  0.002864966136176914, -684471.9300700134,                    0.0
43.40454527140862,     339.4648492354436,19.39196685952738,-520914.01426605484,  0.002945813100390925, -520914.0113202417,                    0.0
52.99994497923988,     213.3562454765934, 8.62206816896436,-463026.95269619627,  0.004686996613416253,-463026.94800919964,                    0.0
24.88823363963075,    232.54061098316905,11.64544793076548,-407916.78605987347,  0.004300324127351581,-407916.78175954934,                    0.0
74.80879332323312,      108.149032341124, 2.89929097779343, -355980.5090390856,  0.009246499745331026,-355980.49979258585,                    0.0
77.76218902922732,     132.5756034101349, 4.42157162650104,-350597.53419253277,  0.007542865914073251,-350597.52664966683,                    0.0
 95.0139094229517,     277.3495693433179,16.32085382899806, -270238.0418987766, 0.0036055581494779513, -270238.0382932185,                    0.0
31.18329111182436,    189.90108686055285,11.96284455195846, -264549.4196885212, 0.0052658992980609675, -264549.4144226219,                    0.0
 23.9730341201628,    151.67364356974855, 8.82232967608046, -229285.6461167798,  0.006593103300377568, -229285.6395236765,                    0.0
36.88181681668528,    193.96830808909823,15.87515412065492,-207399.64294072348,  0.005155481376579599, -207399.6377852421,                    0.0
89.23441458292803,    176.41506519634973,13.02093055287255,-182620.66995820287,  0.005668450134272838,-182620.66428975272,                    0.0
 99.1334431605717,     186.8015996603667, 9.12674640125403,-175841.83653650648,  0.005353273215101744,-175841.83118323327,                    0.0
81.09901612042395,      97.3848830447049,10.65444340041738, -77811.36913510191,  0.010268534178358525, -77811.35886656772,                    0.0
49.74688587943503,      73.7912098449653, 9.68685901569299, -48758.64062619028,  0.013551749620327293, -48758.62707444066,                    0.0
73.57346340830406,     46.20877878683638, 4.05174904677649, -46510.52296590653,   0.02164090950364766, -46510.50132499703,                    0.0
38.86277198578364,     79.42689245142186, 12.8796620104581, -42540.62357756586,  0.012590194191615996, -42540.61098737166,                    0.0
 32.4581544290589,     78.05251506685248,16.54372374385944,  -31921.9258078181,  0.012811886960253536, -31921.91299593114,                    0.0
 82.4034697319518,     82.82119419652417,17.62342833789454,-31203.403406886493,  0.012074204069397104,-31203.391332682422,                    0.0
 3.29633509678647,     86.49752223544407,14.47720872407918, -29479.72322517323,   0.01156102480343917,-29479.711664148428,                    0.0
 9.28765725045876,    101.52155061269949,23.98441395234842, -27074.19336583104,   0.00985012535727472,-27074.183515705685,                    0.0
45.82589618100319,     45.63634287284247, 7.30331771926226, -24620.51570994218,  0.021912360567241808,-24620.493797581614,                    0.0
83.36133047521422,    49.385611725084594,  8.7376163345305,   -24523.397736942,  0.020248812661604974,-24523.377488129336,                    0.0
46.91229265450778,     46.46654629880455, 9.68021405643363,-19184.224041892347,  0.021520859191244156,-19184.202521033156,                    0.0
48.13145136007233,    46.563034789525645,10.10196769074407, -18445.35124147913,  0.021476263403367127,-18445.329765215727,                    0.0
 80.4322882916401,    32.532658329314174, 5.98033871191241,-15659.191299420818,  0.030738342679452385,-15659.160561078139,                    0.0
82.63301306280057,    21.643966629186785, 3.00844480851722,-13742.398873602402,  0.046202251977763856,-13742.352671350425,                    0.0
  9.7669349574745,    31.644595272308205, 8.43890385168082,-10066.010575045115,   0.03160097297484123, -10065.97897407214,                    0.0
47.41203411718331,     42.13485659399426,18.11663902947628, -8336.236921437514,  0.023733319176468638, -8336.213188118338,                    0.0
92.03464635903833,    12.590432862172758, 2.19165970588659, -6457.456624268939,   0.07942538679543285, -6457.377198882144,                    0.0
 2.50835158563938,     48.45249871591887,22.18654801852778, -5391.900491372256,  0.020638770476277914, -5391.879852601779,                    0.0
61.90939078715127,     23.34913917082103,12.47779357006819, -3713.276803075616,   0.04282813137923649,-3713.2339749442367,                    0.0
14.65292720077205,     18.70802755332522, 8.61289872688981, -3564.843101615759,  0.053452989480029765,-3564.7896486262794,                    0.0
29.65810763633812,    12.035040191573927, 4.56503821501528,-2797.1622067904823,   0.08309070714197767,-2797.0791160833405,                    0.0
 48.2322792795308,    15.927526844826765,  8.0505914797354, -2631.510124282089,    0.0627843864111771,-2631.4473398956775,                    0.0
 5.35459264002885,     32.40396460928199,23.03053756909284, -2586.978518810698,   0.03086042131133404,-2586.9476583893866,                    0.0
80.25159568311886,     8.549706183578397, 2.54789604623044,-2581.5049011212936,   0.11696308370464488, -2581.387938037589,                    0.0
 3.86098083498135,     24.86342987449902, 20.4991332981533,-1678.8968174476322,   0.04021971244706034,-1678.8565977351852,                    0.0
90.23969065675088,    10.887625988363416, 8.15509536468214,  -1250.08743062209,   0.09184738721451213,-1249.9955832348755,                    0.0
89.37816298769583,    14.872891518657774,13.70500259418714, -1237.668976235167,   0.06723642129343296,-1237.6017398138736,                    0.0
 1.97954328732421,    21.036638234403057,19.81640269869016,-1167.0344719481516,   0.04753611241764915, -1166.986935835734,                    0.0
42.67797256708052,    11.710370212588211,11.94341299490663, -945.9560119898717,   0.08539439674802402, -945.8706175931237,                    0.0
33.66359986189966,    11.098387321748842,14.36971440942584, -724.7631748887261,   0.09010318085046105, -724.6730717078757,2.4564221232046454e-297
67.81560896506845,     3.448945267694545, 1.46281482301423, -693.6291153523645,   0.28994371391357343, -693.3391716384509, 8.118713094489898e-284
12.82030432851377,     9.158835935333475,11.99858340924031, -618.7172086429281,   0.10918418094401533, -618.6080244619841,2.7615241479756788e-251
18.15986798093941,    1.7093889612641218, 0.60429443325696, -489.2328347760633,     0.585004362763922, -488.6478304132994, 4.713373400238958e-195
 7.07604344096856,    12.181682934859648,24.09277656474641,-395.21925954337763,   0.08209046363687199, -395.1371690797408,3.1676904286264785e-154
32.02564404689388,    10.359003776275701,23.66348181201308, -380.4819812296031,   0.09653437932807887,  -380.385446850275, 7.923106494329803e-148
 9.55761337938441,    2.2831158804218536, 3.02467863342101, -207.1551592133162,    0.4379979170462557,-206.71716129626995,  1.484607418219102e-72
87.74534990073677,     7.851685628253456,24.61522936487024, -190.8117147473423,   0.12736118680065414,-190.68435356054167,  1.850603358775445e-65
22.39598229763506,     6.785488389220583,23.95603486063406,-176.01613565373978,   0.14737332711210568, -175.8687623266277, 4.9066577893023154e-59
24.05256317484385,     5.017547556239856,15.58761618539877,-166.69586528093112,    0.1993005524693818,-166.49656472846172,  5.450049466703196e-55
31.05823331118982,     5.788616723994998, 20.2483141222973,-158.48598757295676,    0.1727528436724435,-158.31323472928432, 1.9944270396320166e-51
22.45439619282373,    3.4048486787069674, 9.01607500313669,-148.08746164678223,    0.2936988084826613,-147.79376283829956, 6.5098302688513065e-47
84.30450206854783,    3.0370071163092853, 8.52170750765247,-141.85618249421677,    0.3292715366486356,-141.52691095756813,  3.299543881076266e-44
 37.8905583265192,     5.766743994834117,23.53838991401201, -135.1510967189496,   0.17340807930711089,-134.97768863964248,  2.678846018825857e-41
 9.86082248953751,    2.9817391696577906,12.67671738851012,-101.38965624158091,    0.3353747404119081,  -101.054281501169, 1.2236506594282248e-26
61.62736622380852,     4.484397695209832,22.84418982213734, -96.51500348298177,   0.22299538711033262, -96.29200809587144,  1.606314607593833e-24
93.63073223191267,     4.846280548175138,24.84090639749058, -89.39545566466825,   0.20634381151882528, -89.18911185314943,  1.961967053467414e-21
 9.98616635949326,    2.3279047782588878,10.93166683024697, -87.61053949817733,    0.4295708352589624, -87.18096866291837,  1.357457495765204e-20
84.60452415650246,    3.5264762122010733,19.68537171823994, -85.71718915436465,   0.28356918913564527,   -85.433619965229,  8.838344089460189e-20
14.61498960613127,     3.170201082447993,22.15548430482247, -73.57765334543812,   0.31543740412447635, -73.26221594131364, 1.4303056333293097e-14
41.10860955523214,     1.382617866707834, 4.37438861005037,  -71.1640911852984,    0.7232656427195684, -70.44082554257884, 1.7325381463088753e-13
59.11258947605904,   0.41010759223447096, 0.76749819196103, -69.62098733056239,     2.438384509175996,  -67.1826028213864,  8.986073331977643e-13
  2.6162787105629,    1.9279503823717383,11.78969429473939, -68.92777516216151,    0.5186855476901919, -68.40908961447131,  2.210174840541583e-12
92.40372551016095,     2.324379908596247,14.78801717472939, -68.71133445053883,   0.43022226973383443,   -68.281112180805, 3.2865967362647817e-12
 78.1692554679367,    2.4457749453578677,18.67667455776154, -65.60300609049968,    0.4088683637462315, -65.19413772675344, 4.2356782026060855e-11
76.32671697380775,    0.8145725689031765, 3.88923272880141, -64.34374840616621,    1.2276377061733148,  -63.1161106999929, 1.8246659410660053e-10
 1.39596137594395,    1.5679910316500936,13.18372571854325,-59.576520700999005,    0.6377587497727193, -58.93876195122628, 1.6770898700518117e-08
 7.70861143745507,    1.9904864785309786,  20.602518815982, -57.98113736451681,    0.5023897478258789, -57.47874761669093,  9.812584007585347e-08
 9.59380195085687,     0.697759229203538, 5.10473475799616, -56.69772871266003,    1.4331591158478216, -55.26456959681221, 3.7412092673094675e-07
11.05802371222157,    0.4819069130237837,  2.5099390549618,-55.064764924024345,     2.075089551476608, -52.98967537254774,   1.78363582862862e-06
 6.29048783542035,    1.5132308604410791,19.71669699487916, -53.96914860789797,    0.6608376990861251, -53.30831090881185,  5.925563283858987e-06
  56.658623497468,   0.16614247955757958, 0.48692822806131, -52.95838612088389,     6.018930273960625, -46.93945584692326, 1.6560119522520865e-05
18.18624927409826,    1.0272989592267474,14.33857898838042, -51.56246326158987,     0.973426470472339, -50.58903679111753, 6.0872369035442846e-05
 94.5774319635146,    0.6391769323910353, 8.55492084278062,  -50.2623722318606,     1.564512029962027, -48.69786020189858, 0.00022670430669533465
19.97786007514815,    0.2554615538491148, 2.07897371414334, -50.20535790664433,    3.9144833534937225, -46.29087455315061,  0.0003649391660419324
 6.88332329007696,   0.07081085592400244, 0.53422153876249, -49.75979657539485,     14.12212840744712, -35.63766816794773,  0.0004782997850718331
45.16080843036933,     2.069736444335907,24.36255344387262,  -49.7585368929625,    0.4831533032800506,-49.275383589682455,   0.000580591753208746
10.31073378376846,   0.42200499508383615, 9.39003394688808, -49.53520697533158,     2.369640197745381,  -47.1655667775862,  0.0006503928244926323
68.25917689667848,    0.5900718322492743, 6.51612510555972, -49.05615210532232,     1.694708924145955, -47.36144318117636,  0.0009400906175998661
10.22272540172187,    0.9126841891632197,22.83648673101113,-48.827922099832875,    1.0956692488743938, -47.73225285095848,  0.0013033741625085708
88.23795900567677,   0.12330604733814643, 3.13113246471717,-48.736075956098404,     8.109902325047088,-40.626173631051316,  0.0015137106254085393
  0.1124780733764,    0.0808909810046055, 9.09320876922391, -48.30917062668523,    12.362317622814654, -35.94685300387057,  0.0019947290110725493
65.90787875483933,    0.6783762702258704, 8.03671591965698,  -48.2860037559656,    1.4741081666477551, -46.81189558931785,  0.0024302976766280085
14.70073953904176,    0.3847363082687567,14.07948021821147,-48.249524476376415,    2.5991828130280132,  -45.6503416633484,  0.0024916584443668314
 4.78570755999354,  0.020601495819998716, 3.65198926806992, -48.19467928445083,    48.540164691791894, 0.3454854073410658,  0.0025956392987883906
 4.04771186321932,   0.09553470324051964,13.39461363027099, -48.15775669434116,    10.467400495109976, -37.69035619923118,  0.0027034362295604696
 0.06991387812779,   0.20939137636062974,21.08808442411972,-48.092770553147616,     4.775745865855163, -43.31702468729245,  0.0028316168469472458
84.26958532632817,   0.24434715292255976,12.08579792681642, -48.09180369092574,     4.092537965101346,-43.999265725824394,  0.0029104541742162953
92.55938277349118,   0.18875870791948565, 9.10666181802275,  -48.0735679028194,     5.297768834201527, -42.77579906861787,  0.0029240346056037736
 2.72537044273741, 0.0033062561193452585, 5.77094336683905, -48.05364913199742,     302.4569071188687, 254.40325798687127,  0.0029655488983392412
 2.10610523340385,  0.004694862737204039,13.13068862063524,-48.041217663782746,    212.99877248286415,  164.9575548190814,  0.0029988216942486694
 1.56819308713195,  0.005004883623735387,14.13974244719548, -48.04062000270896,     199.8048456626553, 151.76422565994636,  0.0030033465786950173
 74.1855018044471,    0.0421656497258082, 4.95996443809824, -48.04019656054072,    23.715986982359556,-24.324209578181165,   0.002989930613768265
58.74661823076976,  0.004879623825491178, 1.23250983276858, -48.03721561253634,    204.93383009895052,  156.8966144864142,   0.002980127017568471
 0.64710076428781,0.00015902675429108903,  5.0965799515422,-48.036415199116014,     6288.250077528209,  6240.213662329093,  0.0029709091927777372
 1.95677621001303, 0.0045424877922118365,18.19201989043161, -48.03607574156767,     220.1436846378575, 172.10760889628983,   0.002957813638524528
80.00796831853424,0.00012045458180314705, 1.67488981336434,  -48.0359828023263,     8301.884287259827,    8253.8483044575,   0.002943734470445847
 6.22799154837174, 0.0004229097923292139,12.07753889956184,-48.035800822269096,     2364.570454830118, 2316.5346540078485,  0.0029294916935073564
 0.90729094633846, 7.076152403713306e-05, 7.80547544761558, -48.03574974342458,    14131.973747134623, 14083.937997391198,  0.0029152567903319585
27.46345907073057, 5.144711561423794e-05, 0.94847094756687, -48.03565807288502,    19437.435666913287, 19389.400008840403,    0.00290096007504984
 2.09453830314033, 0.0008234360196786371,17.76538779671344, -48.03563660071053,    1214.4234355818812, 1166.3877989811706,  0.0028866907343878547
 3.18928429160218,2.0092309863031765e-05, 3.93763836435548,-48.035632932541674,      49770.2855877173, 49722.249954784755,  0.0028723651946791157
92.97435545349641,2.1683663916724307e-05, 1.68978253063961,-48.035587144806236,     46117.66737579409,  46069.63178864928,  0.0028581454965316776
 7.46346119631025, 4.575799283633513e-06, 1.54499071065716, -48.03555509286621,    218541.05436327797,  218493.0188081851,  0.0028440365541028295
 1.83739004774565, 8.058688888267192e-06, 3.42915600893828, -48.03554731831612,    124089.66444354493, 124041.62889622661,   0.002829943470965003
 6.23116852395398, 6.966111325174064e-06, 2.25243496565385,  -48.0355403719302,    143552.11298249138, 143504.07744211945,  0.0028158848763639014
21.17263076617479, 7.491683478516637e-05, 2.30872065719426,-48.035536369840905,    13348.134673169632,  13300.09913679979,   0.002801890837032476
 0.85829538414129,4.2805947180338456e-06, 4.10345274767789, -48.03551466917301,    233612.39871344747,  233564.3631987783,   0.002787986911027978
 2.80770586557684,2.9830495471336236e-06, 7.06147529457402,-48.035498174309154,     335227.4188542688,  335179.3833560945,    0.00277416930924217
 2.88047066164998,3.1341987727680672e-06,15.33655473119396, -48.03548767174107,     319060.8102742693,  319012.7747865976,  0.0027604047334949017
 0.91517457296268,1.8560583892935692e-05,19.42546178974814,-48.035486085574675,    53877.615368588056,  53829.57988250248,   0.002746687978515492
43.16611915865778, 4.507776941593743e-06, 0.02081884782026,  -48.0354858756351,    221838.83829141862, 221790.80280554297,  0.0027330253185941285
54.71641136737517,  2.46541828714744e-06, 0.06832819929355,-48.035485852794686,     405610.6848939734,  405562.6494081206,   0.002719428494219832
 3.04397997905953, 4.760893274998917e-06, 19.1557193297976, -48.03548499356359,    210044.61604954323, 209996.58056454966,  0.0027059001926224373
   6.071689858979,1.6012392829658467e-06,23.23431759436017,  -48.0354839514976,     624516.2797578763,  624468.2442739249,   0.002692440562172992
94.25627980777882,1.3338031641816645e-06,19.42139182134112, -48.03548347053303,     749735.8132401309,  749687.7777566604,  0.0026790473756299594
88.62762244912294,3.1175272826706526e-06, 9.45219980576882, -48.03548314656274,     320767.0404550053, 320719.00497185875,  0.0026657198545865244
16.46724262150084, 1.392959329045803e-06, 8.78681371083538, -48.03548196618763,     717896.0499047838,  717848.0144228176,  0.0026524595618600943
 99.9749189183881,1.5352373176550875e-06, 5.39787579322028, -48.03548019501609,      651365.094178009,   651317.058697814,   0.002639267140589675
 1.25308841544055,1.4850964227073338e-05,21.75408402304363,-48.035479886127185,     67335.69515823074,  67287.65967834461,   0.002626139189559905
80.28987272080744, 2.454214837517924e-06,13.97870135615595, -48.03547965465045,    407462.29087725363, 407414.25539759896,  0.0026130745264653496
16.05973282676976,1.2643247129522774e-06, 5.60777104966695, -48.03547898216798,     790936.0544451729,  790888.0189661907,   0.002600075330867803
32.09873235392938,1.4956514724987564e-06, 5.29882145359984,-48.035477640448896,     668604.9647176953,  668556.9292400548,  0.0025871422382163453
70.45235417847688, 1.776998775410566e-06, 9.91520117175629,-48.035477558747125,     562746.5892704149,  562698.5537928562,   0.002574272715932885
70.51944594351446,1.8427085711558477e-06, 3.96160848157122,-48.035477507894484,     542679.4098932015,  542631.3744156937,  0.0025614655587546486
95.60654688623404,  3.06635629259909e-06, 5.77715553275976, -48.03547726470053,     326119.9627758798, 326071.92729861505,  0.0025487223237312053
 33.1930584915293,1.2751700447377367e-06,13.14306034453592, -48.03547689891423,     784209.1367553017,  784161.1012784028,  0.0025360428853653146
32.87475186550737,1.3253006436083943e-06,14.76678299002433, -48.03547681449136,     754545.7740647446,  754497.7385879301,  0.0025234263246171145
87.51953993337219, 4.663112797854624e-06,19.82768005344204, -48.03547417620545,    214449.02650866043, 214400.99103448424,   0.002510875382984259
17.22030439036457, 5.641391261508907e-06,12.07778796717222, -48.03547241696553,    177261.23816707748, 177213.20269466052,   0.002498388959013713
49.39811017195586,1.9998942652322077e-06, 22.1251634928778, -48.03547143142466,     500026.4350895021, 499978.39961807063,   0.002485962574905878
 7.34960423142456,2.6731745568371383e-05,17.85526881472627,-48.035470160102236,    37408.705594713785,  37360.67012455368,  0.0024735973931806093
29.56130881051489,4.0122141999119096e-06, 3.55100182444419,-48.035468744311636,    249238.93645108867, 249190.90098234435,   0.002461294245373956
13.08198825747602,1.4535176624107794e-05,12.90281454220032, -48.03546870521095,     68798.61358832181,  68750.57811961659,  0.0024490507819221745
94.45391973792962, 8.618876454525307e-06, 22.8590213463176,-48.035467915368095,    116024.40356073952, 115976.36809282415,  0.0024368674596865502
 37.3746671311288,3.0706047857755537e-06,23.90261985460519,-48.035467027109206,    325668.74272861733,  325620.7072615902,   0.002424745775465902
 2.62204789890104, 5.138053682627739e-05,21.18535064112981, -48.03546174572367,    19462.622653809507, 19414.587192063784,   0.002412689806363457
32.07751720086086, 3.777622439752988e-06,15.04299947811073, -48.03546094079929,     264716.7672122861, 264668.73175134533,   0.002400693680154592
83.10726475224452,  8.43133788558909e-06,20.40232321108742, -48.03545932845599,    118605.13877746591, 118557.10331813745,   0.002388752817628398
 17.8760217628717,1.0178193831696992e-05,16.39802672391314, -48.03545832544512,     98249.25881110596,  98201.22335278051,  0.0023768715834301536
71.07372944397594, 8.680059488825661e-06, 4.45738214622878,-48.035453449153906,    115206.58369765292, 115158.54824420378,   0.002365053304099712
13.38819462750764, 2.734617482145324e-05,11.50132978860294, -48.03545172504428,     36568.18573453622,  36520.15028281118,  0.0023532946360759585
